Year_name;;Offshore_WT
2025;103;3.1981247874893026
2025;104;3.1981247874893026
2025;105;3.1981247874893026
2025;106;3.1981247874893026
2025;107;3.1610927860902636
2025;108;3.0489681151876153
2025;109;2.9790187792116507
2025;110;2.8915821092416967
2025;111;2.8380914405541944
2025;112;2.8206041065602028
2025;113;2.7835721051611637
2025;114;2.759912770933999
2025;115;2.7321387698847186
2025;116;2.709508102363084
2025;117;2.7239094362404876
2025;118;2.7465401037621233
2025;119;2.680705434608275
2025;120;2.5953260980493766
2025;121;2.4924594274964886
2025;122;2.3885640902380714
2025;123;2.2743820859243646
2025;124;2.147856081144312
2025;125;2.038817410358251
2025;126;1.9441800734495926
2025;127;1.8999474051118508
2025;128;1.8639440704183399
2025;129;1.8022240680866068
2025;130;1.7147873981166515
2025;131;1.6057487273305895
2025;132;1.5193407240661632
2025;133;1.5162547239495767
2025;134;1.5543153920541455
2025;135;1.5718027260481366
2025;136;1.5872327266310697
2025;137;1.5666593925204921
2025;138;1.54094272488227
2025;139;1.54094272488227
2025;140;1.5296273911214522
2025;141;1.467907388789719
2025;142;1.3866427190529371
2025;143;1.3537253844760126
2025;144;1.3866427190529373
2025;145;1.4319040540962078
2025;146;1.416474053513275
2025;147;1.3866427190529373
2025;148;1.4442480545625547
2025;149;1.5008247233666436
2025;150;1.5584300588762612
2025;151;1.664382729545736
2025;152;1.8289694024303578
2025;153;2.0851074121070505
2025;154;2.391650090354658
2025;155;2.779457438339048
2025;156;3.1652074529123797
2025;157;3.1981247874893026
2025;158;3.1981247874893026
2025;159;3.1981247874893026
2025;160;3.1981247874893026
2025;161;3.1981247874893026
2025;162;3.1981247874893026
2025;163;3.1981247874893026
2025;164;3.1981247874893026
2025;165;3.1981247874893026
2025;166;3.1981247874893026
2025;167;3.1981247874893026
2025;168;3.1981247874893026
2025;169;3.1981247874893026
2025;170;3.1981247874893026
2025;171;3.1981247874893026
2025;172;3.1981247874893026
2025;173;3.1981247874893026
2025;174;3.1981247874893026
2025;175;3.1981247874893026
2025;176;3.1981247874893026
2025;177;3.1981247874893026
2025;178;3.1981247874893026
2025;179;3.1981247874893026
2025;180;3.1981247874893026
2025;181;3.1981247874893026
2025;182;3.1981247874893026
2025;183;3.1981247874893026
2025;184;3.1981247874893026
2025;185;3.1981247874893026
2025;186;3.1981247874893026
2025;187;3.1981247874893026
2025;188;3.1981247874893026
2025;189;3.1981247874893026
2025;190;3.1981247874893026
2025;191;3.1981247874893026
2025;192;3.1981247874893026
2025;193;3.1981247874893026
2025;194;3.1981247874893026
2025;195;3.1981247874893026
2025;196;3.1981247874893026
2025;197;3.1981247874893026
2025;198;3.1981247874893026
2025;199;3.1981247874893026
2025;200;3.1981247874893026
2025;201;3.1981247874893026
2025;202;3.1981247874893026
2025;203;3.1981247874893026
2025;204;3.1981247874893026
2025;205;3.1981247874893026
2025;206;3.1981247874893026
2025;207;3.1981247874893026
2025;208;3.1981247874893026
2025;209;3.1981247874893026
2025;210;3.1981247874893026
2025;211;3.1981247874893026
2025;212;3.0633694490650196
2025;213;2.8823241088919365
2025;214;2.646759433325821
2025;215;2.419424091403938
2025;216;2.0748207450517615
2025;217;1.8310267358414154
2025;218;1.6026627272140028
2025;219;1.4216173870409192
2025;220;1.2426293802788932
2025;221;1.0862720410385027
2025;222;0.93197203520917
2025;223;0.7869300297295971
2025;224;0.6717193587103618
2025;225;0.5894260222680513
2025;226;0.5534226875745403
2025;227;0.5493080207524247
2025;228;0.5955980225012245
2025;229;0.6922926928209397
2025;230;0.7900160298461838
2025;231;0.8825960333437834
2025;232;0.9916347041298451
2025;233;1.0862720410385027
2025;234;1.1757660444195157
2025;235;1.3177220497825017
2025;236;1.4833373893726525
2025;237;1.7096440645890072
2025;238;1.9421227400385352
2025;239;2.0851074121070505
2025;240;2.25175141840273
2025;241;2.3566754223666764
2025;242;2.470857426680382
2025;243;2.662189433908755
2025;244;2.8596934413703012
2025;245;2.9347861108739086
2025;246;2.9450727779291976
2025;247;2.9790187792116507
2025;248;3.022222780843865
2025;249;3.0664554491816065
2025;250;3.1333187850409843
2025;251;3.1981247874893026
2025;252;3.1981247874893026
2025;253;3.1981247874893026
2025;254;3.1981247874893026
2025;255;3.1981247874893026
2025;256;3.1981247874893026
2025;257;3.1981247874893026
2025;258;3.1981247874893026
2025;259;3.1981247874893026
2025;260;3.1981247874893026
2025;261;3.1394907852741576
2025;262;3.013993447199633
2025;263;2.818546773149145
2025;264;2.662189433908755
2025;265;2.623100099098657
2025;266;2.6724761009640434
2025;267;2.766084771167172
2025;268;2.9070121098246293
2025;269;3.1178887844580507
2025;270;3.1981247874893026
2025;271;3.1981247874893026
2025;272;3.1981247874893026
2025;273;3.1981247874893026
2025;274;3.1981247874893026
2025;275;3.1981247874893026
2025;276;3.1981247874893026
2025;277;3.1981247874893026
2025;278;3.1981247874893026
2025;279;3.1981247874893026
2025;280;3.1981247874893026
2025;281;3.1981247874893026
2025;282;3.1981247874893026
2025;283;3.1981247874893026
2025;284;3.1981247874893026
2025;285;3.1981247874893026
2025;286;3.1981247874893026
2025;287;3.1981247874893026
2025;288;3.1981247874893026
2025;289;3.1981247874893026
2025;290;3.1981247874893026
2025;291;3.1981247874893026
2025;292;3.1981247874893026
2025;293;3.1981247874893026
2025;294;3.1981247874893026
2025;295;3.1981247874893026
2025;296;3.1981247874893026
2025;297;3.1981247874893026
2025;298;3.1981247874893026
2025;299;3.1981247874893026
2025;300;3.1981247874893026
2025;301;3.1981247874893026
2025;302;3.1981247874893026
2025;303;3.1981247874893026
2025;304;3.1981247874893026
2025;305;3.1981247874893026
2025;306;3.1981247874893026
2025;307;3.1981247874893026
2025;308;3.1981247874893026
2025;309;3.1981247874893026
2025;310;3.1981247874893026
2025;311;3.1981247874893026
2025;312;3.1981247874893026
2025;313;3.1981247874893026
2025;314;3.1981247874893026
2025;315;3.1981247874893026
2025;316;3.1981247874893026
2025;317;3.1981247874893026
2025;318;3.1981247874893026
2025;319;3.1981247874893026
2025;320;3.1981247874893026
2025;321;3.1981247874893026
2025;322;3.1981247874893026
2025;323;3.1981247874893026
2025;324;3.1981247874893026
2025;325;3.1981247874893026
2025;326;3.1981247874893026
2025;327;3.1981247874893026
2025;328;3.1981247874893026
2025;329;3.0973154503474736
2025;330;2.9070121098246293
2025;331;2.7074507689520253
2025;332;2.5130327616070667
2025;333;2.375191423066196
2025;334;2.4111947577597066
2025;335;2.576810097349857
2025;336;2.8082601060938566
2025;337;3.011936113788576
2025;338;3.115831451046993
2025;339;3.1672647863234373
2025;340;3.1919527872561306
2025;341;3.1981247874893026
2025;342;3.1981247874893026
2025;343;3.1981247874893026
2025;344;3.1981247874893026
2025;345;3.1981247874893026
2025;346;3.1981247874893026
2025;347;3.1981247874893026
2025;348;3.1981247874893026
2025;349;3.1981247874893026
2025;350;3.1981247874893026
2025;351;3.1981247874893026
2025;352;3.1981247874893026
2025;353;3.1981247874893026
2025;354;3.1981247874893026
2025;355;3.1981247874893026
2025;356;3.1981247874893026
2025;357;3.1981247874893026
2025;358;3.1981247874893026
2025;359;3.1981247874893026
2025;360;3.1981247874893026
2025;361;3.1981247874893026
2025;362;3.1981247874893026
2025;363;3.1981247874893026
2025;364;3.1981247874893026
2025;365;3.1981247874893026
2025;366;3.1981247874893026
2025;367;3.1981247874893026
2025;368;3.1981247874893026
2025;369;3.1981247874893026
2025;370;3.1981247874893026
2025;371;3.1981247874893026
2025;372;3.1981247874893026
2025;373;3.1981247874893026
2025;374;3.1981247874893026
2025;375;3.1981247874893026
2025;376;3.1981247874893026
2025;377;3.1981247874893026
2025;378;3.1981247874893026
2025;379;3.1981247874893026
2025;380;3.1981247874893026
2025;381;3.078799449647953
2025;382;2.928614110640736
2025;383;2.9553594449844867
2025;384;3.024280114254922
2025;385;3.0983441170530015
2025;386;3.1405194519796864
2025;387;3.1497774523294466
2025;388;3.126118118102282
2025;389;3.0674841158871358
2025;390;2.960502778512131
2025;391;2.982104779328238
2025;392;3.1981247874893026
2025;393;3.1981247874893026
2025;394;3.1981247874893026
2025;395;3.1981247874893026
2025;396;3.1981247874893026
2025;397;3.1981247874893026
2025;398;3.1981247874893026
2025;399;3.1981247874893026
2025;400;3.1981247874893026
2025;401;3.1981247874893026
2025;402;3.1981247874893026
2025;403;3.1981247874893026
2025;404;3.1981247874893026
2025;405;3.1981247874893026
2025;406;3.0993727837585303
2025;407;2.676590767786159
2025;408;2.216776750414748
2025;409;1.8310267358414158
2025;410;1.4997960566611144
2025;411;1.271432048033702
2025;412;1.1562213770144671
2025;413;1.1161033754988403
2025;414;1.0821573742163872
2025;415;0.9813480370745564
2025;416;0.8455640319447435
2025;417;0.7303533609255084
2025;418;0.6943500262319974
2025;419;0.6984646930541131
2025;420;0.7354966944531529
2025;421;0.7961880300793571
2025;422;0.8599653658221481
2025;423;0.91345603450965
2025;424;0.9875200373077297
2025;425;1.0955300413882627
2025;426;1.2045687121743245
2025;427;1.2940627155553375
2025;428;1.3691553850589462
2025;429;1.4432193878570259
2025;430;1.5008247233666434
2025;431;1.5553440587596745
2025;432;1.620150061207994
2025;433;1.6890707304784294
2025;434;1.7867940675036738
2025;435;1.8927467381731486
2025;436;1.959610074032526
2025;437;2.0089860758979126
2025;438;2.0737920783462327
2025;439;2.1591714149051295
2025;440;2.255866085224845
2025;441;2.3391880883726848
2025;442;2.3505034221335026
2025;443;2.3361020882560983
2025;444;2.2784967527464803
2025;445;2.174601415488063
2025;446;2.054247410941184
2025;447;1.9400654066274774
2025;448;1.9338934063943043
2025;449;1.9709254077933442
2025;450;1.9812120748486326
2025;451;1.945208740155122
2025;452;1.8516000699519932
2025;453;1.7045007310613625
2025;454;1.54094272488227
2025;455;1.3681267183534174
2025;456;1.19942537864668
2025;457;1.0584980399892228
2025;458;0.9782620369579698
2025;459;0.9299147017981122
2025;460;0.8609940325276768
2025;461;0.7920733632572414
2025;462;0.7478406949194994
2025;463;0.718009360459162
2025;464;0.6922926928209396
2025;465;0.6696620252993042
2025;466;0.6161713566118021
2025;467;0.5493080207524247
2025;468;0.4834733515985761
2025;469;0.4135240156226119
2025;470;0.3836926811622742
2025;471;0.4104380155060252
2025;472;0.4762726846598738
2025;473;0.5678240214519447
2025;474;0.6439453576610821
2025;475;0.7087513601094019
2025;476;0.7725286958521929
2025;477;0.8435066985336858
2025;478;0.9268287016815255
2025;479;1.0080933714183073
2025;480;1.084214707627445
2025;481;1.1541640436034093
2025;482;1.1922247117079778
2025;483;1.2179413793462
2025;484;1.2385147134567778
2025;485;1.2621740476839423
2025;486;1.256002047450769
2025;487;1.1860527114748047
2025;488;1.1130173753822539
2025;489;1.0543833731671073
2025;490;0.9875200373077297
2025;491;0.9185993680372945
2025;492;0.8856820334603701
2025;493;0.9062553675709478
2025;494;0.9299147017981122
2025;495;0.896997367221188
2025;496;0.8332200314783971
2025;497;0.7931020299627705
2025;498;0.8260193645396947
2025;499;0.9391727021478721
2025;500;1.1623933772476405
2025;501;1.4987673899555858
2025;502;1.872173404062571
2025;503;2.241464751347441
2025;504;2.588125431110675
2025;505;2.8740947752477046
2025;506;3.071598782709251
2025;507;3.1981247874893026
2025;508;3.1981247874893026
2025;509;3.1981247874893026
2025;510;3.1981247874893026
2025;511;3.1981247874893026
2025;512;3.1981247874893026
2025;513;3.1981247874893026
2025;514;3.1981247874893026
2025;515;2.988276779561412
2025;516;2.7424254369400076
2025;517;2.554179429828222
2025;518;2.4163380912873516
2025;519;2.285697419685183
2025;520;2.15917141490513
2025;521;2.1108240797452726
2025;522;2.1879740826599385
2025;523;2.3031847536791736
2025;524;2.3422740884892717
2025;525;2.3093567539123474
2025;526;2.2239774173534497
2025;527;2.1365407473834943
2025;528;2.0449894105914237
2025;529;1.9657820742656997
2025;530;1.9153774056947843
2025;531;1.8948040715842063
2025;532;1.8135394018474247
2025;533;1.6715833964844382
2025;534;1.5203693907716922
2025;535;1.378413385408706
2025;536;1.2498300472175956
2025;537;1.1582787104255245
2025;538;1.0543833731671073
2025;539;0.9710613700192673
2025;540;0.869223366171908
2025;541;0.7663566956190194
2025;542;0.6902353594098819
2025;543;0.6377733574279087
2025;544;0.637773357427909
2025;545;0.6388020241334377
2025;546;0.6254293569615622
2025;547;0.6223433568449755
2025;548;0.6048560228509846
2025;549;0.5235913531142026
2025;550;0.4443840167884784
2025;551;0.38677868127886084
2025;552;0.34974667987982094
2025;553;0.3322593458858299
2025;554;0.33020201247477216
2025;555;0.33020201247477216
2025;556;0.30962867836419444
2025;557;0.2828833440204434
2025;558;0.2736253436706835
2025;559;0.2828833440204434
2025;560;0.3199153454194833
2025;561;0.3559186801129942
2025;562;0.39192201480650524
2025;563;0.4001513484507363
2025;564;0.40529468197838076
2025;565;0.4135240156226119
2025;566;0.4011800151562652
2025;567;0.3734060141069853
2025;568;0.3446033463521765
2025;569;0.33225934588582984
2025;570;0.3260873456526566
2025;571;0.3291733457692433
2025;572;0.34048867953006096
2025;573;0.3137433451863099
2025;574;0.26745334343751015
2025;575;0.23042134203847026
2025;576;0.188246007111786
2025;577;0.1728160065288527
2025;578;0.17590200664543934
2025;579;0.19853267416707482
2025;580;0.25202334285457684
2025;581;0.34768934646876315
2025;582;0.5698813548630024
2025;583;0.9340293686202276
2025;584;1.3310947169543774
2025;585;1.7888514009147314
2025;586;2.319643420967636
2025;587;2.8267761067933765
2025;588;3.142576785390744
2025;589;3.1981247874893026
2025;590;3.1981247874893026
2025;591;3.1981247874893026
2025;592;3.1981247874893026
2025;593;3.1981247874893026
2025;594;3.1981247874893026
2025;595;3.1981247874893026
2025;596;3.1981247874893026
2025;597;3.120974784574638
2025;598;2.7907727720998654
2025;599;2.6724761009640434
2025;600;2.7547694374063543
2025;601;2.935814777579438
2025;602;2.976961445800594
2025;603;2.9317001107573226
2025;604;2.9677034454508333
2025;605;3.039710114837855
2025;606;3.0047354468498733
2025;607;2.989305446266941
2025;608;2.931700110757322
2025;609;2.752712103995297
2025;610;2.568580763705626
2025;611;2.4605707596250936
2025;612;2.4842300938522577
2025;613;2.5140614283125955
2025;614;2.5665234302945685
2025;615;2.6724761009640434
2025;616;2.8226614399712613
2025;617;3.089086116703242
2025;618;3.1981247874893026
2025;619;3.1981247874893026
2025;620;3.1981247874893026
2025;621;3.1981247874893026
2025;622;3.1981247874893026
2025;623;3.1981247874893026
2025;624;3.1981247874893026
2025;625;3.1981247874893026
2025;626;3.1981247874893026
2025;627;3.1981247874893026
2025;628;3.1981247874893026
2025;629;3.1981247874893026
2025;630;3.0263374476659797
2025;631;2.686877434841448
2025;632;2.507889428079422
2025;633;2.8020881058606832
2025;634;2.9872481128558825
2025;635;2.960502778512131
2025;636;2.885410109008523
2025;637;2.824718773382319
2025;638;2.7815147717501056
2025;639;2.7712281046948166
2025;640;2.7568267708174123
2025;641;2.739339436823421
2025;642;2.685848768135919
2025;643;2.607670098515724
2025;644;2.515090095018124
2025;645;2.4235387582260532
2025;646;2.357704089072205
2025;647;2.312442754028934
2025;648;2.3021560869736444
2025;649;2.356675422366676
2025;650;2.449255425864276
2025;651;2.6045840983991373
2025;652;2.926556777229678
2025;653;3.1981247874893026
2025;654;3.1981247874893026
2025;655;3.1981247874893026
2025;656;3.1981247874893026
2025;657;3.1981247874893026
2025;658;3.1981247874893026
2025;659;3.1981247874893026
2025;660;3.1981247874893026
2025;661;3.1981247874893026
2025;662;3.1981247874893026
2025;663;3.1981247874893026
2025;664;3.1981247874893026
2025;665;3.1981247874893026
2025;666;3.1981247874893026
2025;667;3.1981247874893026
2025;668;3.043824781659971
2025;669;2.873066108542176
2025;670;2.669390100847457
2025;671;2.493488094202017
2025;672;2.2239774173534497
2025;673;1.930807406277717
2025;674;1.680841396834198
2025;675;1.5584300588762612
2025;676;1.5954620602753011
2025;677;1.7199307316442962
2025;678;1.8793740710012732
2025;679;2.01104340930897
2025;680;2.10362341280657
2025;681;2.166372081843832
2025;682;2.236321417819796
2025;683;2.3690194228330226
2025;684;2.4204527581094664
2025;685;2.424567424931582
2025;686;2.4369114253979287
2025;687;2.439997425514515
2025;688;2.4626280930361513
2025;689;2.525376762073413
2025;690;2.585039430994088
2025;691;2.6333867661539463
2025;692;2.631329432742888
2025;693;2.600469431577021
2025;694;2.5706380971166842
2025;695;2.5294914288955286
2025;696;2.4307394251647563
2025;697;2.2743820859243646
2025;698;2.0820214119904636
2025;699;1.888632071351033
2025;700;1.7178733982332384
2025;701;1.593404726864243
2025;702;1.5213980574772212
2025;703;1.5316847245325098
2025;704;1.58723272663107
2025;705;1.646895395551745
2025;706;1.674669396601025
2025;707;1.6890707304784294
2025;708;1.726102731877469
2025;709;1.7744500670373267
2025;710;1.8474854031298777
2025;711;1.9380080732164195
2025;712;2.005900075781326
2025;713;2.0203014096587304
2025;714;1.996642075431566
2025;715;1.9338934063943043
2025;716;1.8145680685529535
2025;717;1.6942140640060737
2025;718;1.576946059575781
2025;719;1.4432193878570259
2025;720;1.3218367166046174
2025;721;1.2199987127572576
2025;722;1.147992043370236
2025;723;1.1130173753822539
2025;724;1.1274187092596581
2025;725;1.1757660444195157
2025;726;1.2086833789964402
2025;727;1.1973680452356226
2025;728;1.1665080440697555
2025;729;1.1613647105421114
2025;730;1.2076547122909111
2025;731;1.3496107176538972
2025;732;1.5656307258149629
2025;733;1.7703354002152114
2025;734;1.935950739805362
2025;735;2.069677411524117
2025;736;2.184888082543352
2025;737;2.3258154212008093
2025;738;2.5284627621899998
2025;739;2.7599127709339992
2025;740;2.9347861108739086
2025;741;3.0386814481323263
2025;742;3.0736561161203095
2025;743;3.078799449647953
2025;744;3.077770782942424
2025;745;3.1034874505806465
2025;746;3.1713794531455526
2025;747;3.196067454078246
2025;748;3.142576785390744
2025;749;3.0232514475493937
2025;750;2.8545501078426563
2025;751;2.679676767902746
2025;752;2.526405428778942
2025;753;2.3762200897717247
2025;754;2.2075187500649873
2025;755;2.041903410474837
2025;756;1.9122914055781974
2025;757;1.837198736074589
2025;758;1.8053100682031933
2025;759;1.7888514009147314
2025;760;1.7363893989327583
2025;761;1.6695260630733806
2025;762;1.6273507281466961
2025;763;1.6335227283798697
2025;764;1.6592393960180916
2025;765;1.703472064355834
2025;766;1.7425613991659312
2025;767;1.7477047326935755
2025;768;1.7168447315277093
2025;769;1.7045007310613625
2025;770;1.772392733626269
2025;771;1.8793740710012732
2025;772;1.959610074032526
2025;773;1.9956134087260369
2025;774;1.988412741787335
2025;775;1.9945847420205083
2025;776;1.998699408842624
2025;777;1.996642075431566
2025;778;2.0254447431863754
2025;779;2.1077380796286853
2025;780;2.2147194170036895
2025;781;2.3155287541455207
2025;782;2.382392090004898
2025;783;2.4317680918702846
2025;784;2.4790867603246136
2025;785;2.483201427146729
2025;786;2.4585134262140356
2025;787;2.414280757876294
2025;788;2.3690194228330226
2025;789;2.346388755311387
2025;790;2.4204527581094664
2025;791;2.5356634291287024
2025;792;2.5932687646383195
2025;793;2.609727431926782
2025;794;2.538749429245289
2025;795;2.412223424465236
2025;796;2.2250060840589785
2025;797;2.0192727429532016
2025;798;1.8032527347921357
2025;799;1.5738600594591943
2025;800;1.3722413851755326
2025;801;1.2364573800457201
2025;802;1.1860527114748047
2025;803;1.2127980458185557
2025;804;1.2889193820276932
2025;805;1.3475533842428395
2025;806;1.3290373835433196
2025;807;1.2241133795793733
2025;808;1.110960041971196
2025;809;1.1335907094928312
2025;810;1.3331520503654353
2025;811;1.693185397300545
2025;812;2.108766746334215
2025;813;2.47291476009144
2025;814;2.7588841042284704
2025;815;2.97078944556742
2025;816;3.1394907852741576
2025;817;3.1981247874893026
2025;818;3.1981247874893026
2025;819;3.1981247874893026
2025;820;3.1981247874893026
2025;821;3.1981247874893026
2025;822;3.1981247874893026
2025;823;3.1981247874893026
2025;824;3.1981247874893026
2025;825;3.1981247874893026
2025;826;3.1981247874893026
2025;827;3.1981247874893026
2025;828;3.1981247874893026
2025;829;3.1981247874893026
2025;830;3.1981247874893026
2025;831;3.1981247874893026
2025;832;3.1981247874893026
2025;833;3.1981247874893026
2025;834;3.1981247874893026
2025;835;3.1981247874893026
2025;836;3.1981247874893026
2025;837;3.1981247874893026
2025;838;3.0304521144880954
2025;839;2.811346106210443
2025;840;2.579896097466444
2025;841;2.393707423765716
2025;842;2.302156086973645
2025;843;2.2610094187524896
2025;844;2.2280920841755654
2025;845;2.2239774173534497
2025;846;2.2383787512308544
2025;847;2.245579418169556
2025;848;2.1838594158378233
2025;849;2.1293400804447917
2025;850;2.0552760776467123
2025;851;1.980183408143104
2025;852;1.9308074062777174
2025;853;1.9050907386394953
2025;854;1.8670300705349265
2025;855;1.8207400687861268
2025;856;1.837198736074589
2025;857;1.9781260747320464
2025;858;2.148884747849841
2025;859;2.281582752863067
2025;860;2.402965424115476
2025;861;2.538749429245289
2025;862;2.7341961032957767
2025;863;2.9533021115734295
2025;864;3.1168601177525215
2025;865;3.1981247874893026
2025;866;3.1981247874893026
2025;867;3.1981247874893026
2025;868;3.1981247874893026
2025;869;3.1981247874893026
2025;870;3.1981247874893026
2025;871;3.1981247874893026
2025;872;3.1981247874893026
2025;873;3.0499967818931446
2025;874;2.7434541036455364
2025;875;2.4739434267969687
2025;876;2.3217007543786936
2025;877;2.1900314160709966
2025;878;2.0141294094255575
2025;879;1.8999474051118508
2025;880;1.8670300705349265
2025;881;1.9122914055781974
2025;882;1.8690874039459844
2025;883;1.853657403363051
2025;884;1.8053100682031933
2025;885;1.7867940675036738
2025;886;1.9236067393390148
2025;887;2.193117416187583
2025;888;2.432796758575813
2025;889;2.564466096883511
2025;890;2.841177440670781
2025;891;3.175494119967668
2025;892;3.1981247874893026
2025;893;3.1981247874893026
2025;894;3.1981247874893026
2025;895;3.1981247874893026
2025;896;3.1981247874893026
2025;897;3.1981247874893026
2025;898;3.1981247874893026
2025;899;3.1981247874893026
2025;900;3.1981247874893026
2025;901;3.1981247874893026
2025;902;3.1981247874893026
2025;903;3.1981247874893026
2025;904;3.1981247874893026
2025;905;3.1981247874893026
2025;906;3.1981247874893026
2025;907;3.1981247874893026
2025;908;3.1981247874893026
2025;909;3.1981247874893026
2025;910;3.1981247874893026
2025;911;3.1981247874893026
2025;912;3.1981247874893026
2025;913;3.1981247874893026
2025;914;3.1981247874893026
2025;915;3.1981247874893026
2025;916;3.1981247874893026
2025;917;3.1981247874893026
2025;918;3.1981247874893026
2025;919;3.1981247874893026
2025;920;3.1981247874893026
2025;921;3.1981247874893026
2025;922;3.1981247874893026
2025;923;3.1981247874893026
2025;924;3.1981247874893026
2025;925;3.1981247874893026
2025;926;3.1981247874893026
2025;927;3.1981247874893026
2025;928;3.1981247874893026
2025;929;3.1981247874893026
2025;930;3.1981247874893026
2025;931;3.1981247874893026
2025;932;3.1981247874893026
2025;933;3.1981247874893026
2025;934;3.1981247874893026
2025;935;3.1981247874893026
2025;936;3.1981247874893026
2025;937;3.1981247874893026
2025;938;3.1981247874893026
2025;939;3.1981247874893026
2025;940;3.1981247874893026
2025;941;3.1981247874893026
2025;942;3.1981247874893026
2025;943;3.1981247874893026
2025;944;3.1981247874893026
2025;945;3.1981247874893026
2025;946;3.1981247874893026
2025;947;3.1981247874893026
2025;948;3.1981247874893026
2025;949;3.1981247874893026
2025;950;3.1981247874893026
2025;951;3.1981247874893026
2025;952;3.1981247874893026
2025;953;3.1981247874893026
2025;954;3.1981247874893026
2025;955;3.1981247874893026
2025;956;3.1981247874893026
2025;957;3.1981247874893026
2025;958;3.1981247874893026
2025;959;3.1981247874893026
2025;960;3.1981247874893026
2025;961;3.1981247874893026
2025;962;3.1981247874893026
2025;963;3.142576785390744
2025;964;2.835005440437608
2025;965;2.5531507631226926
2025;966;2.3546180889556183
2025;967;2.0347027435361347
2025;968;1.8629154037128108
2025;969;1.7137587314111227
2025;970;1.665411396251265
2025;971;1.6664400629567941
2025;972;1.5872327266310697
2025;973;1.5810607263978964
2025;974;1.806338734908722
2025;975;2.250722751697201
2025;976;2.690992101663564
2025;977;2.9965061132056423
2025;978;3.197096120783775
2025;979;3.1981247874893026
2025;980;3.1981247874893026
2025;981;3.1981247874893026
2025;982;3.1981247874893026
2025;983;3.1981247874893026
2025;984;3.1981247874893026
2025;985;3.1981247874893026
2025;986;3.1981247874893026
2025;987;3.1981247874893026
2025;988;3.1981247874893026
2025;989;3.1981247874893026
2025;990;3.0520541153042022
2025;991;3.0417674482489137
2025;992;3.151834785740504
2025;993;3.1981247874893026
2025;994;3.1981247874893026
2025;995;3.1569781192681483
2025;996;3.125089451396753
2025;997;3.0602834489484336
2025;998;2.877180775364292
2025;999;2.68482010143039
2025;1000;2.6570461003811108
2025;1001;2.6837914347248613
2025;1002;2.5294914288955286
2025;1003;2.3186147542621067
2025;1004;2.1622574150217164
2025;1005;2.1015660793955124
2025;1006;2.0470467440024818
2025;1007;2.015158076131086
2025;1008;2.0449894105914237
2025;1009;2.1499134145553698
2025;1010;2.2867260863907117
2025;1011;2.328901421317396
