Year_name,,Elec
2025,1,0.7797452424040036
2025,2,1.2549955434303381
2025,3,1.5264512454915204
2025,4,0.8797455767912911
2025,5,100.0
2025,6,100.0
2025,7,1.2534804841918719
2025,8,1.5016344678820157
2025,9,100.0
2025,10,100.0
2025,11,100.0
2025,12,100.0
2025,13,1.9006306862602476
2025,14,100.0
2025,15,100.0
2025,16,1.9074062832495262
2025,17,2.1009054756544034
2025,18,1.9791571305848574
2025,19,100.0
2025,20,2.222979498939965
2025,21,100.0
2025,22,100.0
2025,23,1.5672793246239187
2025,24,2.2945136511934416
2025,25,2.2945136511934416
2025,26,2.146785008828994
2025,27,100.0
2025,28,0.0
2025,29,100.0
2025,30,2.1048780392679602
2025,31,2.044822233166011
2025,32,2.0629710697069257
2025,33,100.0
2025,34,2.0346871280678527
2025,35,100.0
2025,36,2.106978670398263
2025,37,100.0
2025,38,100.0
2025,39,100.0
2025,40,100.0
2025,41,0.5272245346091609
2025,42,100.0
2025,43,1.5406091953337522
2025,44,100.0
2025,45,0.7764507508233566
2025,46,100.0
2025,47,0.6695116866629832
2025,48,1.1973344429222086
2025,49,0.6390338906185946
2025,50,1.1439982998445288
2025,51,100.0
2025,52,100.0
2025,53,0.0
2025,54,100.0
2025,55,0.4450047188406331
2025,56,0.0
2025,57,100.0
2025,58,100.0
2025,59,0.6138884659049723
2025,60,100.0
2025,61,100.0
2025,62,100.0
2025,63,1.05877491404935
2025,64,100.0
2025,65,100.0
2025,66,100.0
2025,67,100.0
2025,68,0.8316008903895475
2025,69,100.0
2025,70,0.5801590730233428
2025,71,0.0
2025,72,100.0
2025,73,100.0
2025,74,0.6296854915954739
2025,75,0.018048796214178566
2025,76,0.4506284398346921
2025,77,0.0
2025,78,100.0
2025,79,100.0
2025,80,1.2392414124832427
2025,81,0.8676173609515078
2025,82,1.4842135345635146
2025,83,1.0302422567699214
2025,84,1.7610307273883747
2025,85,2.2945136511934416
2025,86,100.0
2025,87,1.8892698764786136
2025,88,100.0
2025,89,1.0085771676568005
2025,90,0.0
2025,91,1.514207901799927
2025,92,1.681169455126875
2025,93,100.0
2025,94,100.0
2025,95,1.1917107219281462
2025,96,100.0
2025,97,1.2714481585396546
2025,98,100.0
2025,99,1.3133551281006886
2025,100,100.0
2025,101,100.0
2025,102,100.0
2025,103,100.0
2025,104,100.0
2025,105,100.0
2025,106,100.0
2025,107,1.6296181960262273
2025,108,2.082418027165067
2025,109,100.0
2025,110,100.0
2025,111,1.9721583800258897
2025,112,100.0
2025,113,0.5157953610925172
2025,114,100.0
2025,115,100.0
2025,116,1.707837526665715
2025,117,100.0
2025,118,1.7383153227101034
2025,119,100.0
2025,120,100.0
2025,121,100.0
2025,122,0.0
2025,123,1.4796536032449752
2025,124,100.0
2025,125,100.0
2025,126,1.330674800616408
2025,127,0.009102001854558483
2025,128,1.2457799133143772
2025,129,0.976769968512566
2025,130,0.9649412480837469
2025,131,100.0
2025,132,0.9896329861923014
2025,133,0.435092439314227
2025,134,100.0
2025,135,100.0
2025,136,100.0
2025,137,100.0
2025,138,0.0
2025,139,0.7733740746263565
2025,140,100.0
2025,141,100.0
2025,142,0.5801590730233428
2025,143,0.0
2025,144,100.0
2025,145,0.0
2025,146,100.0
2025,147,0.0
2025,148,0.31728808214049264
2025,149,0.0
2025,150,100.0
2025,151,100.0
2025,152,0.8735078599505814
2025,153,1.0758228056568284
2025,154,1.4221081887495735
2025,155,100.0
2025,156,100.0
2025,157,2.1545590399171544
2025,158,2.156738087990011
2025,159,1.3055083683862276
2025,160,2.05477091159052
2025,161,100.0
2025,162,100.0
2025,163,100.0
2025,164,2.2945136511934416
2025,165,100.0
2025,166,100.0
2025,167,100.0
2025,168,2.2945136511934416
2025,169,100.0
2025,170,100.0
2025,171,100.0
2025,172,2.2945136511934416
2025,173,2.1044504799062658
2025,174,100.0
2025,175,100.0
2025,176,100.0
2025,177,2.1387380004562027
2025,178,100.0
