Year_name,,Onshore_ELZ
2025,1,0.5146318599866424
2025,2,0.8282970586640231
2025,3,1.0074578220244035
2025,4,0.5806320806822521
2025,5,0.8096961923510029
2025,6,0.9585403700212466
2025,7,0.8272971195666354
2025,8,0.9910787488021304
2025,9,1.1935247668753952
2025,10,1.343412730534308
2025,11,0.9910787488021304
2025,12,1.1453209430716358
2025,13,1.2544162529317635
2025,14,1.5143790097876715
2025,15,1.5143790097876715
2025,16,1.2588881469446873
2025,17,1.3865976139319063
2025,18,1.306243706186006
2025,19,1.349582673889567
2025,20,1.467166469300377
2025,21,1.019317845209815
2025,22,0.1092336429744547
2025,23,1.0344043542517865
2025,24,1.5143790097876715
2025,25,1.5143790097876715
2025,26,1.416878105827136
2025,27,0.9413708818262914
2025,28,0.0
2025,29,1.5143790097876715
2025,30,1.3892195059168537
2025,31,1.349582673889567
2025,32,1.361560906006571
2025,33,0.8458229912271324
2025,34,1.3428935045247827
2025,35,1.3307508944907402
2025,36,1.3906059224628535
2025,37,0.9942187835383011
2025,38,1.5143790097876715
2025,39,1.3425316382606534
2025,40,1.3033584181920412
2025,41,0.34796819284204616
2025,42,1.1343858643310867
2025,43,1.0168020689202764
2025,44,0.9432900831327702
2025,45,0.5124574955434154
2025,46,0.8153849140652779
2025,47,0.4418777131975689
2025,48,0.7902407323286577
2025,49,0.4217623678082725
2025,50,0.755038877897389
2025,51,0.3739884225086936
2025,52,0.6972072599031619
2025,53,0.0
2025,54,0.6415599022933245
2025,55,0.29370311443481784
2025,56,0.0
2025,57,0.5264905250561774
2025,58,0.6195720351512826
2025,59,0.4051663874972817
2025,60,0.7827898079007598
2025,61,0.5119122578910513
2025,62,0.9024010105352076
2025,63,0.698791443272571
2025,64,0.6573252241731193
2025,65,0.20300798669967435
2025,66,0.5711561934307872
2025,67,0.5264905250561774
2025,68,0.5488565876571014
2025,69,0.12757544148981204
2025,70,0.38290498819540625
2025,71,0.0
2025,72,0.25969849768596603
2025,73,0.024484296369667646
2025,74,0.4155924244530128
2025,75,0.011912205501357853
2025,76,0.2974147702908968
2025,77,0.0
2025,78,0.4658807879262538
2025,79,0.2809549500831977
2025,80,0.8178993322389402
2025,81,0.5726274582279951
2025,82,0.9795809328119196
2025,83,0.6799598894681481
2025,84,1.1622802800763274
2025,85,1.5143790097876715
2025,86,1.5143790097876715
2025,87,1.2469181184758849
2025,88,1.1909131022613257
2025,89,0.6656609306534883
2025,90,0.0
2025,91,0.9993772151879519
2025,92,1.1095718403837376
2025,93,0.30773750206345596
2025,94,1.1322016039466958
2025,95,0.7865290764725765
2025,96,1.195062058288247
2025,97,0.8391557846361721
2025,98,1.190033221940923
2025,99,0.8668143845464544
2025,100,1.2730090216717707
2025,101,0.5063765377827565
2025,102,1.3735857486182521
2025,103,1.0304276393177965
2025,104,1.411302021223183
2025,105,0.5968955920345909
2025,106,1.3761001667919142
2025,107,1.07554800937731
2025,108,1.3743958979289443
2025,109,1.4017579558076898
2025,110,1.1943602620554206
2025,111,1.3016245308170873
2025,112,1.171277670291798
2025,113,0.34042493832106135
2025,114,1.1774611310726126
2025,115,0.8014395120312381
2025,116,1.127172767599372
2025,117,0.7612088212526485
2025,118,1.1472881129886683
2025,119,0.8240692755941986
2025,120,1.134716022120358
2025,121,0.7385790576896891
2025,122,0.0
2025,123,0.9765713781416836
2025,124,0.9888797680479591
2025,125,0.5801707127489779
2025,126,0.8782453684068293
2025,127,0.006007321224008599
2025,128,0.822214742787489
2025,129,0.6446681792182936
2025,130,0.636861223735273
2025,131,0.6089864113672558
2025,132,0.653157770886919
2025,133,0.2871610099473898
2025,134,0.5964295435757503
2025,135,0.2494643538380936
2025,136,0.4591417825237109
2025,137,0.0068833691540347575
2025,138,0.0
2025,139,0.5104268892533953
2025,140,0.5086258968785086
2025,141,0.14769078687910842
2025,142,0.38290498819540625
2025,143,0.0
2025,144,0.20941013421272514
2025,145,0.0
2025,146,0.19127185468162514
2025,147,0.0
2025,148,0.20941013421272514
2025,149,0.0
2025,150,0.2999291884645588
2025,151,0.174372260028582
2025,152,0.5765151875673837
2025,153,0.7100430517335068
2025,154,0.9385914045747185
2025,155,0.7551832416488808
2025,156,1.2773200388014923
2025,157,1.422008966345322
2025,158,1.4234471380734073
2025,159,0.8616355231349102
2025,160,1.3561488016497432
2025,161,1.410104783540766
2025,162,1.5143790097876715
2025,163,1.175211771976861
2025,164,1.5143790097876715
2025,165,1.1777261901505234
2025,166,1.5143790097876715
2025,167,1.3839084803908115
2025,168,1.5143790097876715
2025,169,1.5143790097876715
2025,170,1.5143790097876715
2025,171,1.3788796440434872
2025,172,1.5143790097876715
2025,173,1.3889373167381354
2025,174,1.5143790097876715
2025,175,1.436711262037714
2025,176,1.5143790097876715
2025,177,1.4115670803010938
2025,178,1.5143790097876715
2025,179,1.5143790097876715
2025,180,1.5143790097876715
2025,181,1.4394017536946864
2025,182,1.5143790097876715
2025,183,1.4922045353415885
2025,184,1.514064366669932
2025,185,1.459341025600673
2025,186,1.5143790097876715
2025,187,1.5143790097876715
2025,188,1.5143790097876715
2025,189,1.3361345350912324
2025,190,1.5143790097876715
2025,191,1.3210480260492599
2025,192,1.5143790097876715
2025,193,1.3537354623068667
2025,194,1.5143790097876715
2025,195,1.4015094076064454
2025,196,1.5143790097876715
2025,197,1.3637931350015142
2025,198,1.5143790097876715
2025,199,1.5143790097876715
2025,200,1.5143790097876715
2025,201,1.1726973538031995
2025,202,1.5143790097876715
2025,203,1.3192965471583082
2025,204,1.4935101261018715
2025,205,1.5143790097876715
2025,206,1.5143790097876715
2025,207,1.5143790097876715
2025,208,1.5143790097876715
2025,209,1.3772412737998496
