Year_name,,Elec
2025,292,0.0
2025,293,0.0
2025,294,97.70548634880656
2025,295,98.20032748053762
2025,296,97.70548634880656
2025,297,98.15080106196548
2025,298,97.70548634880656
2025,299,97.72567185347927
2025,300,97.70548634880656
2025,301,97.70548634880656
2025,302,97.70548634880656
2025,303,0.0
2025,304,0.0
2025,305,0.0
2025,306,97.70548634880656
2025,307,97.76956183340562
2025,308,97.71739225431978
2025,309,0.0
2025,310,97.89065884740822
2025,311,97.82697447899386
2025,312,97.70548634880656
2025,313,0.0
2025,314,0.0
2025,315,97.70548634880656
2025,316,0.0
2025,317,98.10127464339335
2025,318,97.70548634880656
2025,319,0.0
2025,320,97.70548634880656
2025,321,98.16752045507982
2025,322,97.70548634880656
2025,323,0.0
2025,324,97.70548634880656
2025,325,0.0
2025,326,97.70548634880656
2025,327,98.5814925925275
2025,328,97.92688882229169
2025,329,98.59001525761505
2025,330,98.6769446483947
2025,331,99.38001473190914
2025,332,99.00839068037742
2025,333,0.0
2025,334,0.0
2025,335,0.0
2025,336,99.27126167126026
2025,337,99.19466763423712
2025,338,0.0
2025,339,0.0
2025,340,98.33406944289531
2025,341,98.67902542288822
2025,342,97.94928726783492
2025,343,0.0
2025,344,0.0
2025,345,0.0
2025,346,97.72874599917331
2025,347,98.33177229830655
2025,348,97.70548634880656
2025,349,97.79798825534968
2025,350,97.70548634880656
2025,351,97.99959912477871
2025,352,97.70548634880656
2025,353,98.03899170595606
2025,354,97.8793828236352
2025,355,0.0
2025,356,0.0
2025,357,0.0
2025,358,97.86414392561299
2025,359,98.50129571647595
2025,360,97.70548634880656
2025,361,0.0
2025,362,98.03558152836268
2025,363,98.15328344112251
2025,364,97.70548634880656
2025,365,0.0
2025,366,0.0
2025,367,0.0
2025,368,97.91748006869068
2025,369,98.01232363441721
2025,370,97.89843144616293
2025,371,98.61365462240714
2025,372,97.70548634880656
2025,373,97.70548634880656
2025,374,97.70548634880656
2025,375,97.70548634880656
2025,376,0.0
2025,377,98.28795114416523
2025,378,0.0
2025,379,97.70548634880656
2025,380,0.0
2025,381,98.32604838922072
2025,382,0.0
2025,383,98.0555600070781
2025,384,0.0
2025,385,98.75670040809132
2025,386,0.0
2025,387,98.83903385212125
2025,388,0.0
2025,389,98.18657113535889
2025,390,0.0
2025,391,98.73236156596589
2025,392,0.0
2025,393,99.12757103047805
2025,394,0.0
2025,395,98.01734883634127
2025,396,0.0
2025,397,97.70548634880656
2025,398,0.0
2025,399,97.70548634880656
2025,400,0.0
2025,401,97.70548634880656
2025,402,0.0
2025,403,97.70548634880656
2025,404,0.0
2025,405,98.24223445009865
2025,406,0.0
2025,407,97.70548634880656
2025,408,0.0
2025,409,98.37953768204201
2025,410,0.0
2025,411,98.91091903048776
2025,412,0.0
2025,413,0.0
2025,414,0.0
2025,415,0.0
2025,416,0.0
2025,417,0.0
2025,418,0.0
2025,419,0.0
2025,420,0.0
2025,421,0.0
2025,422,98.83843799333275
2025,423,0.0
2025,424,99.09600812912004
2025,425,0.0
2025,426,98.81409473059443
2025,427,0.0
2025,428,0.0
2025,429,0.0
2025,430,0.0
2025,431,0.0
2025,432,0.0
2025,433,0.0
2025,434,0.0
2025,435,98.99290332743533
2025,436,0.0
2025,437,0.0
2025,438,0.0
2025,439,0.0
2025,440,0.0
2025,441,0.0
2025,442,98.06821530721204
2025,443,0.0
2025,444,0.0
2025,445,0.0
2025,446,0.0
2025,447,97.70548634880656
2025,448,0.0
2025,449,98.5389226880227
2025,450,0.0
2025,451,98.2861242115778
2025,452,0.0
2025,453,99.07523677146527
2025,454,0.0
2025,455,99.24053542029598
2025,456,0.0
2025,457,99.00566190405183
2025,458,0.0
2025,459,99.67717324334194
2025,460,0.0
2025,461,99.2556232263259
2025,462,0.0
2025,463,0.0
2025,464,99.65960511590633
2025,465,0.0
2025,466,98.7200883800709
2025,467,97.9430581587919
2025,468,97.70548634880656
2025,469,97.70548634880656
2025,470,97.70548634880656
2025,471,0.0
2025,472,99.28208594318049
2025,473,98.99947674101402
2025,474,0.0
2025,475,0.0
2025,476,0.0
2025,477,0.0
2025,478,99.4236506514822
2025,479,99.4818774672454
2025,480,99.6228372739507
2025,481,0.0
2025,482,99.90475688736129
2025,483,0.0
2025,484,99.98857082648335
2025,485,0.0
2025,486,0.0
2025,487,0.0
2025,488,0.0
2025,489,0.0
2025,490,99.1257054561187
2025,491,0.0
2025,492,98.85459507839394
2025,493,0.0
2025,494,97.70548634880656
2025,495,0.0
2025,496,98.24556903867239
2025,497,0.0
2025,498,99.17601855862155
2025,499,0.0
2025,500,98.63122795432811
2025,501,0.0
2025,502,0.0
2025,503,0.0
2025,504,0.0
2025,505,0.0
2025,506,97.89976084926279
2025,507,98.21952925280898
2025,508,97.76642049156858
2025,509,98.17995151266135
2025,510,0.0
2025,511,0.0
2025,512,0.0
2025,513,0.0
2025,514,97.70548634880656
2025,515,0.0
2025,516,97.98889472994561
2025,517,0.0
2025,518,98.54740780032104
2025,519,0.0
2025,520,0.0
2025,521,0.0
2025,522,0.0
2025,523,98.64606730543812
2025,524,0.0
2025,525,98.76812958160797
2025,526,0.0
2025,527,0.0
2025,528,98.20942948239218
2025,529,0.0
2025,530,98.4178833820174
2025,531,98.85194352073003
2025,532,98.53217511718384
2025,533,0.0
2025,534,0.0
2025,535,0.0
2025,536,98.91803824042421
2025,537,99.05370782753182
2025,538,98.82625104565619
2025,539,0.0
2025,540,0.0
2025,541,99.01080782883257
2025,542,97.71869638964671
2025,543,0.0
2025,544,98.42015137323251
2025,545,0.0
2025,546,0.0
2025,547,0.0
2025,548,0.0
2025,549,0.0
2025,550,0.0
2025,551,0.0
2025,552,0.0
2025,553,0.0
2025,554,0.0
2025,555,0.0
2025,556,0.0
2025,557,99.95809303043896
2025,558,0.0
2025,559,99.99669051456911
2025,560,0.0
2025,561,99.94335437149142
2025,562,99.90748566368687
2025,563,0.0
2025,564,0.0
2025,565,98.61015905236488
2025,566,0.0
2025,567,99.04466516985552
2025,568,0.0
2025,569,99.41204701937534
2025,570,0.0
2025,571,99.65331506999509
2025,572,0.0
2025,573,99.84613052468592
2025,574,99.72080916291499
2025,575,0.0
2025,576,0.0
2025,577,99.80570405021702
2025,578,0.0
2025,579,0.0
2025,580,0.0
2025,581,99.82475267274476
2025,582,0.0
2025,583,99.71477090115852
2025,584,0.0
2025,585,99.28610102237029
2025,586,98.83281352240694
2025,587,98.72982531059519
2025,588,0.0
2025,589,97.8421794979193
2025,590,0.0
2025,591,97.70548634880656
2025,592,0.0
2025,593,97.70548634880656
2025,594,0.0
2025,595,97.70548634880656
2025,596,0.0
2025,597,0.0
2025,598,0.0
2025,599,97.70548634880656
2025,600,0.0
2025,601,0.0
2025,602,0.0
2025,603,97.70548634880656
2025,604,98.72646900921549
2025,605,0.0
2025,606,0.0
2025,607,0.0
2025,608,0.0
2025,609,97.70548634880656
2025,610,0.0
2025,611,97.70548634880656
2025,612,0.0
2025,613,97.70548634880656
2025,614,0.0
2025,615,97.70548634880656
2025,616,97.92003751945919
2025,617,97.70548634880656
2025,618,97.70548634880656
2025,619,97.994602357238
2025,620,0.0
2025,621,0.0
2025,622,0.0
2025,623,0.0
2025,624,97.70548634880656
2025,625,0.0
2025,626,97.80120619344184
2025,627,0.0
2025,628,97.75987993298612
2025,629,0.0
2025,630,98.21596592547199
2025,631,0.0
2025,632,97.8540441551962
2025,633,0.0
2025,634,98.0178623089348
2025,635,0.0
2025,636,97.89597878896899
2025,637,97.70548634880656
2025,638,97.77834163152356
2025,639,97.70548634880656
2025,640,97.74119177378843
2025,641,0.0
2025,642,97.9111879650281
2025,643,0.0
2025,644,97.73263115234198
2025,645,0.0
2025,646,97.70548634880656
2025,647,0.0
2025,648,97.70548634880656
2025,649,0.0
2025,650,97.70548634880656
2025,651,97.70548634880656
2025,652,0.0
2025,653,0.0
2025,654,0.0
2025,655,0.0
2025,656,97.70548634880656
2025,657,97.70548634880656
2025,658,0.0
2025,659,0.0
2025,660,97.70548634880656
2025,661,0.0
2025,662,97.70548634880656
2025,663,97.70548634880656
2025,664,97.70548634880656
2025,665,0.0
2025,666,97.70548634880656
2025,667,0.0
2025,668,97.70548634880656
2025,669,97.81173763872299
2025,670,98.9702913775706
2025,671,97.95036821601488
2025,672,0.0
2025,673,98.5736825398327
2025,674,0.0
2025,675,98.99423273053519
2025,676,0.0
2025,677,98.99275223544305
2025,678,0.0
2025,679,98.48605887620509
2025,680,0.0
2025,681,0.0
2025,682,98.12682167277048
2025,683,0.0
2025,684,0.0
2025,685,97.70548634880656
2025,686,97.70548634880656
2025,687,97.97048444630086
2025,688,99.29891585176291
2025,689,98.10275719623682
2025,690,0.0
2025,691,98.08984752762804
2025,692,97.99119423739594
2025,693,0.0
2025,694,99.43234899092194
2025,695,0.0
2025,696,98.83695307762773
2025,697,0.0
2025,698,0.0
2025,699,0.0
2025,700,0.0
2025,701,0.0
2025,702,0.0
2025,703,0.0
2025,704,0.0
2025,705,0.0
2025,706,99.2228162008681
2025,707,98.99021169993961
2025,708,98.87201745880277
2025,709,98.49836553211799
2025,710,0.0
2025,711,0.0
2025,712,99.35767137456138
2025,713,0.0
2025,714,98.80374650525775
2025,715,0.0
2025,716,0.0
2025,717,99.29901069097906
2025,718,0.0
2025,719,0.0
2025,720,0.0
2025,721,99.7104609375783
2025,722,0.0
2025,723,99.82144318731388
2025,724,0.0
2025,725,99.94518336183019
2025,726,0.0
2025,727,99.83851107567483
2025,728,0.0
2025,729,99.49330664076204
2025,730,0.0
2025,731,98.40691853060369
2025,732,0.0
2025,733,97.70548634880656
2025,734,0.0
2025,735,97.70548634880656
2025,736,0.0
2025,737,97.90156272410285
2025,738,99.0208987443227
2025,739,0.0
2025,740,0.0
2025,741,97.70548634880656
2025,742,0.0
2025,743,97.70548634880656
2025,744,0.0
2025,745,97.70548634880656
2025,746,0.0
2025,747,97.70548634880656
2025,748,0.0
2025,749,98.60945055547478
2025,750,0.0
2025,751,99.39277330852565
2025,752,0.0
2025,753,99.42092187515662
2025,754,0.0
2025,755,99.43975919159433
2025,756,0.0
2025,757,0.0
2025,758,99.80237331366673
2025,759,0.0
2025,760,0.0
2025,761,0.0
2025,762,0.0
2025,763,99.68048338060858
2025,764,0.0
2025,765,99.52611366621984
2025,766,0.0
2025,767,99.27848157335919
2025,768,0.0
2025,769,98.70469366811349
2025,770,0.0
2025,771,98.36414769202753
2025,772,97.98465573656482
2025,773,97.93893904249823
2025,774,0.0
2025,775,98.1812809157612
2025,776,99.29792768504778
2025,777,0.0
2025,778,98.21215825871776
2025,779,98.0943843936787
2025,780,97.74052928065485
2025,781,97.70548634880656
2025,782,0.0
2025,783,97.70548634880656
2025,784,98.3653779757785
2025,785,0.0
2025,786,97.70548634880656
2025,787,0.0
2025,788,0.0
2025,789,97.70548634880656
2025,790,0.0
2025,791,97.91079047586726
2025,792,0.0
2025,793,97.70548634880656
2025,794,0.0
2025,795,97.70548634880656
2025,796,0.0
2025,797,0.0
2025,798,0.0
2025,799,98.09132802272018
2025,800,98.32644999388422
2025,801,98.62701868291039
2025,802,98.2005981308059
2025,803,0.0
2025,804,98.75221727777419
2025,805,0.0
2025,806,97.98742551752389
2025,807,0.0
2025,808,98.92219438254867
2025,809,0.0
2025,810,0.0
2025,811,0.0
2025,812,0.0
2025,813,98.36033796752199
2025,814,0.0
2025,815,97.77893061326519
2025,816,98.87123854042633
2025,817,97.7964987407008
2025,818,0.0
2025,819,0.0
2025,820,98.85980936690969
2025,821,0.0
2025,822,98.7465985799232
2025,823,97.70548634880656
2025,824,97.70548634880656
2025,825,0.0
2025,826,0.0
2025,827,0.0
2025,828,0.0
2025,829,0.0
2025,830,97.71948318048031
2025,831,0.0
2025,832,0.0
2025,833,0.0
2025,834,0.0
2025,835,97.70548634880656
2025,836,0.0
2025,837,97.70548634880656
2025,838,98.38086502739054
2025,839,97.70548634880656
2025,840,0.0
2025,841,0.0
2025,842,0.0
2025,843,98.54701446829387
2025,844,0.0
2025,845,98.70321317302135
2025,846,99.77414324824134
2025,847,98.73750069357129
2025,848,99.71807832883808
2025,849,0.0
2025,850,98.71498595948516
2025,851,0.0
2025,852,99.3138833525964
2025,853,0.0
2025,854,98.70853285110292
2025,855,0.0
2025,856,0.0
2025,857,98.31633036683066
2025,858,0.0
2025,859,0.0
2025,860,0.0
2025,861,97.84983488377848
2025,862,98.93219413251512
2025,863,97.89174185333951
2025,864,98.79993472300087
2025,865,0.0
2025,866,97.70548634880656
2025,867,0.0
2025,868,98.88647743844854
2025,869,0.0
2025,870,98.84946114157302
2025,871,97.70548634880656
2025,872,0.0
2025,873,97.70548634880656
2025,874,98.94743303053731
2025,875,0.0
2025,876,98.0909524048199
2025,877,98.18399060562159
2025,878,0.0
2025,879,98.20121205195908
2025,880,98.24263605476216
2025,881,98.13937394620017
2025,882,0.0
2025,883,0.0
2025,884,0.0
2025,885,0.0
2025,886,98.74932735624878
2025,887,0.0
2025,888,0.0
2025,889,97.70548634880656
2025,890,97.94166576107249
2025,891,0.0
2025,892,97.70548634880656
2025,893,0.0
2025,894,0.0
2025,895,0.0
2025,896,97.70548634880656
2025,897,97.70548634880656
2025,898,0.0
2025,899,0.0
2025,900,97.70548634880656
2025,901,97.70548634880656
2025,902,97.70548634880656
2025,903,0.0
2025,904,97.70548634880656
2025,905,0.0
2025,906,97.78596729541965
2025,907,97.70548634880656
2025,908,98.05595749623895
2025,909,0.0
2025,910,0.0
2025,911,0.0
2025,912,98.49026608987148
2025,913,0.0
2025,914,97.70548634880656
2025,915,0.0
2025,916,98.7036106621822
2025,917,0.0
2025,918,0.0
2025,919,97.70548634880656
2025,920,0.0
2025,921,97.70548634880656
2025,922,97.86547127096152
2025,923,0.0
2025,924,0.0
2025,925,0.0
2025,926,97.70548634880656
2025,927,0.0
2025,928,97.70548634880656
2025,929,0.0
2025,930,97.70548634880656
2025,931,0.0
2025,932,0.0
2025,933,97.70548634880656
2025,934,97.70548634880656
2025,935,0.0
2025,936,0.0
2025,937,0.0
2025,938,0.0
2025,939,97.70548634880656
2025,940,0.0
2025,941,97.70548634880656
2025,942,97.70548634880656
2025,943,97.70548634880656
2025,944,0.0
2025,945,97.70548634880656
2025,946,0.0
2025,947,0.0
2025,948,0.0
2025,949,97.70548634880656
2025,950,0.0
2025,951,97.70548634880656
2025,952,0.0
2025,953,97.70548634880656
2025,954,0.0
2025,955,0.0
2025,956,97.78596729541965
2025,957,97.70548634880656
2025,958,97.96229557085485
2025,959,0.0
2025,960,0.0
2025,961,97.70548634880656
2025,962,97.8692830532184
2025,963,97.84369592985952
2025,964,98.8293315708653
2025,965,0.0
2025,966,0.0
2025,967,0.0
2025,968,98.15882005788876
2025,969,0.0
2025,970,98.59653882911468
2025,971,0.0
2025,972,0.0
2025,973,97.70548634880656
2025,974,0.0
2025,975,97.70548634880656
2025,976,0.0
2025,977,97.70548634880656
2025,978,0.0
2025,979,0.0
2025,980,0.0
2025,981,97.70548634880656
2025,982,97.7778476073339
2025,983,97.70548634880656
2025,984,0.0
2025,985,97.70548634880656
2025,986,0.0
2025,987,97.70548634880656
2025,988,0.0
2025,989,98.0631794560892
2025,990,98.25025550377325
2025,991,98.7222617955491
2025,992,0.0
2025,993,0.0
2025,994,0.0
2025,995,97.70548634880656
2025,996,0.0
2025,997,97.70548634880656
2025,998,98.82941541264489
2025,999,97.70548634880656
2025,1000,0.0
2025,1001,0.0
2025,1002,98.97410315982748
2025,1003,0.0
2025,1004,0.0
2025,1005,99.5923594779063
2025,1006,99.8160522755537
2025,1007,99.99851950490786
2025,1008,0.0
2025,1009,99.63807617197288
2025,1010,0.0
2025,1011,0.0
2025,1012,0.0
2025,1013,99.39277330852565
2025,1014,0.0
2025,1015,99.10090501669055
2025,1016,99.02852025108511
2025,1017,98.93708686295196
2025,1018,0.0
2025,1019,0.0
2025,1020,0.0
2025,1021,0.0
2025,1022,0.0
2025,1023,97.70548634880656
2025,1024,0.0
2025,1025,97.70548634880656
2025,1026,0.0
2025,1027,97.87269323081178
2025,1028,98.92457468350402
2025,1029,0.0
2025,1030,99.06172476570377
2025,1031,0.0
2025,1032,0.0
2025,1033,98.26276562546985
2025,1034,98.3950250349841
2025,1035,98.49836553211799
2025,1036,99.59508619648057
2025,1037,0.0
2025,1038,99.6446126150527
2025,1039,0.0
2025,1040,98.66170575037249
2025,1041,0.0
2025,1042,0.0
2025,1043,0.0
2025,1044,0.0
2025,1045,97.70548634880656
2025,1046,0.0
2025,1047,97.70548634880656
2025,1048,97.70548634880656
2025,1049,98.33803896013877
2025,1050,98.69980299542799
2025,1051,98.33134066656973
2025,1052,99.32948642927212
2025,1053,0.0
2025,1054,98.37216668795081
2025,1055,0.0
2025,1056,0.0
2025,1057,98.68416455049362
2025,1058,0.0
2025,1059,98.66659642305801
2025,1060,0.0
2025,1061,0.0
2025,1062,99.85522841103783
2025,1063,98.82131463269336
2025,1064,0.0
2025,1065,98.29949559582515
2025,1066,0.0
2025,1067,97.70548634880656
2025,1068,98.13340117823509
2025,1069,97.70548634880656
2025,1070,97.87950448129354
2025,1071,0.0
2025,1072,97.70548634880656
2025,1073,98.367311068493
2025,1074,0.0
2025,1075,98.63992835151916
2025,1076,0.0
2025,1077,0.0
2025,1078,98.40264448399519
2025,1079,98.49836553211799
2025,1080,0.0
2025,1081,0.0
2025,1082,99.74747517670251
2025,1083,0.0
2025,1084,98.58170153575597
2025,1085,0.0
2025,1086,0.0
2025,1087,98.80607573467117
2025,1088,98.57027236223934
2025,1089,98.21790523307148
2025,1090,99.08077544598284
2025,1091,0.0
2025,1092,0.0
2025,1093,97.70548634880656
2025,1094,0.0
2025,1095,0.0
2025,1096,98.27035859899982
2025,1097,97.78986881086676
2025,1098,0.0
2025,1099,98.37938659004973
2025,1100,98.36429878401982
2025,1101,97.9374585474061
2025,1102,0.0
2025,1103,0.0
2025,1104,0.0
2025,1105,0.0
2025,1106,0.0
2025,1107,0.0
2025,1108,98.58037213265612
2025,1109,98.30319209993876
2025,1110,0.0
2025,1111,0.0
2025,1112,0.0
2025,1113,97.73722252002419
2025,1114,0.0
2025,1115,97.70548634880656
2025,1116,0.0
2025,1117,0.0
2025,1118,0.0
2025,1119,0.0
2025,1120,0.0
2025,1121,98.49836553211799
2025,1122,98.95232576097415
2025,1123,99.87808675807112
2025,1124,0.0
2025,1125,98.37557686554418
2025,1126,0.0
2025,1127,98.13556422169462
2025,1128,0.0
2025,1129,98.1812809157612
2025,1130,99.27125961350893
2025,1131,98.08751829821463
2025,1132,0.0
2025,1133,98.25366568136663
2025,1134,0.0
2025,1135,0.0
2025,1136,98.51941654056735
2025,1137,0.0
2025,1138,97.70548634880656
2025,1139,0.0
2025,1140,97.70548634880656
2025,1141,97.70548634880656
2025,1142,97.70548634880656
2025,1143,0.0
2025,1144,97.70548634880656
2025,1145,97.70548634880656
2025,1146,0.0
2025,1147,0.0
2025,1148,0.0
2025,1149,0.0
2025,1150,98.17273161056244
2025,1151,0.0
2025,1152,98.34144043698653
2025,1153,0.0
2025,1154,0.0
2025,1155,98.0227529816203
2025,1156,0.0
2025,1157,0.0
2025,1158,0.0
2025,1159,98.62320895840483
2025,1160,0.0
2025,1161,98.5234924810274
2025,1162,98.79297091876674
2025,1163,0.0
2025,1164,97.70548634880656
2025,1165,0.0
2025,1166,0.0
2025,1167,97.70548634880656
2025,1168,0.0
2025,1169,98.60255203312379
2025,1170,0.0
2025,1171,98.9660841639042
2025,1172,99.1594502574995
2025,1173,0.0
2025,1174,0.0
2025,1175,0.0
2025,1176,0.0
2025,1177,0.0
2025,1178,98.77085835793355
2025,1179,98.42510328411632
2025,1180,0.0
2025,1181,98.4555810801607
2025,1182,0.0
2025,1183,0.0
2025,1184,0.0
2025,1185,98.06014659220877
2025,1186,0.0
2025,1187,97.70548634880656
2025,1188,0.0
2025,1189,97.70548634880656
2025,1190,0.0
2025,1191,97.70548634880656
2025,1192,0.0
2025,1193,98.02784161997411
2025,1194,0.0
2025,1195,98.11799609425901
2025,1196,0.0
2025,1197,0.0
2025,1198,0.0
2025,1199,0.0
2025,1200,98.66799579628375
2025,1201,0.0
2025,1202,0.0
2025,1203,0.0
2025,1204,0.0
2025,1205,0.0
2025,1206,99.0413487978275
2025,1207,98.76797848961569
2025,1208,0.0
2025,1209,98.47102506938792
2025,1210,0.0
2025,1211,0.0
2025,1212,97.7579191111777
2025,1213,97.7696856690556
2025,1214,0.0
2025,1215,0.0
2025,1216,99.43188636463165
2025,1217,0.0
2025,1218,0.0
2025,1219,98.37557686554418
2025,1220,0.0
2025,1221,98.12413504817798
2025,1222,0.0
2025,1223,98.01365303751707
2025,1224,98.42798315243418
2025,1225,0.0
2025,1226,0.0
2025,1227,98.21556843631114
2025,1228,0.0
2025,1229,98.19271008927785
2025,1230,0.0
2025,1231,98.56754358591374
2025,1232,0.0
2025,1233,98.53756602894401
2025,1234,98.55943418508811
2025,1235,97.70548634880656
2025,1236,97.70548634880656
2025,1237,0.0
2025,1238,97.70548634880656
2025,1239,0.0
2025,1240,98.17596071072123
2025,1241,97.84752294655814
2025,1242,0.0
2025,1243,0.0
2025,1244,0.0
2025,1245,98.77178821412123
2025,1246,0.0
2025,1247,99.12990231764279
2025,1248,0.0
2025,1249,99.02471052657957
2025,1250,0.0
2025,1251,0.0
