Year_name,,H2_storage
2025,1,0.28828068392523437
2025,2,5.539552687368265
2025,3,5.539552687368265
2025,4,0.0
2025,5,0.0
2025,6,5.539552687368265
2025,7,5.539552687368265
2025,8,5.539552687368265
2025,9,5.539552687368265
2025,10,5.539552687368265
2025,11,5.525347978589219
2025,12,5.539552687368265
2025,13,5.539552687368265
2025,14,5.539552687368265
2025,15,5.539552687368265
2025,16,5.539552687368265
2025,17,0.28828068392523437
2025,18,5.539552687368265
2025,19,5.539552687368265
2025,20,5.539552687368265
2025,21,5.0735092773107615
2025,22,5.539552687368265
2025,23,5.0735092773107615
2025,24,5.539552687368265
2025,25,5.539552687368265
2025,26,5.539552687368265
2025,27,0.0
2025,28,5.539552687368265
2025,29,5.539552687368265
2025,30,5.539552687368265
2025,31,5.539552687368265
2025,32,5.539552687368265
2025,33,0.0
2025,34,5.539552687368265
2025,35,5.539552687368265
2025,36,5.539552687368265
2025,37,5.0735092773107615
2025,38,5.5318500067968515
2025,39,5.539552687368265
2025,40,5.539552687368265
2025,41,0.0
2025,42,5.539552687368265
2025,43,5.539552687368265
2025,44,5.539552687368265
2025,45,5.539552687368265
2025,46,5.539552687368265
2025,47,5.539552687368265
2025,48,5.539552687368265
2025,49,0.0
2025,50,5.539552687368265
2025,51,5.539552687368265
2025,52,5.539552687368265
2025,53,5.205794955638164
2025,54,5.539552687368265
2025,55,5.539552687368265
2025,56,5.539552687368265
2025,57,0.28828068392523437
2025,58,5.539552687368265
2025,59,5.539552687368265
2025,60,5.539552687368265
2025,61,5.539552687368265
2025,62,5.539552687368265
2025,63,5.539552687368265
2025,64,5.539552687368265
2025,65,0.0
2025,66,5.539552687368265
2025,67,5.539552687368265
2025,68,5.539552687368265
2025,69,5.539552687368265
2025,70,5.539552687368265
2025,71,0.0
2025,72,5.539552687368265
2025,73,5.539552687368265
2025,74,5.539552687368265
2025,75,5.539552687368265
2025,76,5.539552687368265
2025,77,5.539552687368265
2025,78,5.539552687368265
2025,79,0.0
2025,80,5.539552687368265
2025,81,5.539552687368265
2025,82,5.539552687368265
2025,83,5.539552687368265
2025,84,5.539552687368265
2025,85,0.04211898069763935
2025,86,5.453425219956434
2025,87,5.539552687368265
2025,88,5.539552687368265
2025,89,5.539552687368265
2025,90,5.539552687368265
2025,91,0.28828068392523437
2025,92,5.539552687368265
2025,93,5.0735092773107615
2025,94,5.539552687368265
2025,95,5.539552687368265
2025,96,5.539552687368265
2025,97,0.0
2025,98,5.539552687368265
2025,99,5.539552687368265
2025,100,5.539552687368265
2025,101,5.0735092773107615
2025,102,5.539552687368265
2025,103,5.539552687368265
2025,104,5.539552687368265
2025,105,0.0
2025,106,5.539552687368265
2025,107,5.539552687368265
2025,108,5.539552687368265
2025,109,5.539552687368265
2025,110,5.539552687368265
2025,111,0.28828068392523437
2025,112,5.539552687368265
2025,113,5.0735092773107615
2025,114,5.539552687368265
2025,115,5.539552687368265
2025,116,5.539552687368265
2025,117,0.0
2025,118,5.539552687368265
2025,119,5.539552687368265
2025,120,5.539552687368265
2025,121,5.539552687368265
2025,122,5.539552687368265
2025,123,0.28828068392523437
2025,124,5.539552687368265
2025,125,5.539552687368265
2025,126,5.539552687368265
2025,127,5.0735092773107615
2025,128,5.539552687368265
2025,129,0.28828068392523437
2025,130,5.539552687368265
2025,131,5.539552687368265
2025,132,5.539552687368265
2025,133,0.0
2025,134,5.539552687368265
2025,135,5.539552687368265
2025,136,5.539552687368265
2025,137,5.539552687368265
2025,138,5.539552687368265
2025,139,0.28828068392523437
2025,140,5.539552687368265
2025,141,5.539552687368265
2025,142,5.539552687368265
2025,143,5.539552687368265
2025,144,5.539552687368265
2025,145,0.06952630281663641
2025,146,5.539552687368265
2025,147,5.539552687368265
2025,148,5.539552687368265
2025,149,5.539552687368265
2025,150,5.539552687368265
2025,151,0.0
2025,152,5.539552687368265
2025,153,5.539552687368265
2025,154,5.539552687368265
2025,155,5.539552687368265
2025,156,5.539552687368265
2025,157,0.28828068392523437
2025,158,5.539552687368265
2025,159,5.0735092773107615
2025,160,5.539552687368265
2025,161,0.0
2025,162,5.41796905243093
2025,163,5.0735092773107615
2025,164,5.39533928886797
2025,165,5.0735092773107615
2025,166,5.234746683542872
2025,167,0.0
2025,168,5.539552687368265
2025,169,5.211523061228608
2025,170,5.171886229201322
2025,171,5.0735092773107615
2025,172,5.19451599276428
2025,173,0.0
2025,174,5.141713211117376
2025,175,5.0735092773107615
2025,176,5.124112283901742
2025,177,0.0
2025,178,5.169371811027659
2025,179,5.0735092773107615
2025,180,5.539552687368265
2025,181,5.0735092773107615
2025,182,5.0735092773107615
2025,183,0.0
2025,184,5.0735092773107615
2025,185,5.0735092773107615
2025,186,5.131655538422729
2025,187,5.206318151397974
2025,188,5.186972738243294
2025,189,0.0
2025,190,5.259890865279493
2025,191,5.0735092773107615
2025,192,5.179099325933035
2025,193,0.0
2025,194,5.539552687368265
2025,195,5.0735092773107615
2025,196,5.169371811027659
2025,197,5.0735092773107615
2025,198,5.205287091257704
2025,199,0.0
2025,200,5.3601374344367025
2025,201,5.0735092773107615
2025,202,5.396046814474498
2025,203,0.0
2025,204,5.0735092773107615
2025,205,5.0735092773107615
2025,206,5.539552687368265
2025,207,5.0735092773107615
2025,208,5.375722276056071
2025,209,0.0
2025,210,5.539552687368265
2025,211,5.539552687368265
2025,212,5.539552687368265
2025,213,0.0
2025,214,5.539552687368265
2025,215,5.539552687368265
2025,216,5.539552687368265
2025,217,5.539552687368265
2025,218,5.539552687368265
2025,219,0.28828068392523437
2025,220,5.539552687368265
2025,221,5.539552687368265
2025,222,5.539552687368265
2025,223,0.0
2025,224,5.539552687368265
2025,225,5.539552687368265
2025,226,5.539552687368265
2025,227,5.539552687368265
2025,228,5.539552687368265
2025,229,0.28828068392523437
2025,230,5.539552687368265
2025,231,5.539552687368265
2025,232,5.539552687368265
2025,233,0.20181333925991493
2025,234,5.539552687368265
2025,235,5.539552687368265
2025,236,5.539552687368265
2025,237,5.539552687368265
2025,238,5.539552687368265
2025,239,0.0
2025,240,5.539552687368265
2025,241,5.539552687368265
2025,242,5.539552687368265
2025,243,0.28828068392523437
2025,244,5.539552687368265
2025,245,5.539552687368265
2025,246,5.539552687368265
2025,247,5.539552687368265
2025,248,5.539552687368265
2025,249,0.28828068392523437
2025,250,5.539552687368265
2025,251,5.539552687368265
2025,252,5.539552687368265
2025,253,0.0
2025,254,5.539552687368265
2025,255,5.539552687368265
2025,256,5.539552687368265
2025,257,5.0735092773107615
2025,258,5.539552687368265
2025,259,0.0
2025,260,5.539552687368265
2025,261,5.539552687368265
2025,262,5.539552687368265
2025,263,0.0
2025,264,5.539552687368265
2025,265,5.539552687368265
2025,266,5.539552687368265
2025,267,0.0
2025,268,5.539552687368265
2025,269,5.539552687368265
2025,270,5.539552687368265
2025,271,5.539552687368265
2025,272,5.539552687368265
2025,273,0.0
2025,274,5.357623016263041
2025,275,5.539552687368265
2025,276,5.305863818204186
2025,277,0.0
2025,278,5.405396961562619
2025,279,5.0735092773107615
2025,280,5.39533928886797
2025,281,5.0735092773107615
2025,282,5.333192260325196
2025,283,0.0
2025,284,5.445627652341213
2025,285,5.0735092773107615
2025,286,5.539552687368265
2025,287,0.0
2025,288,5.539552687368265
2025,289,5.539552687368265
2025,290,5.539552687368265
2025,291,0.0
2025,292,5.435569979646564
2025,293,5.375937369277451
2025,294,5.287219307400503
2025,295,5.0735092773107615
2025,296,5.327449998179096
2025,297,0.0
2025,298,5.269618380184869
2025,299,5.0735092773107615
2025,300,5.0735092773107615
2025,301,0.0
2025,302,5.0735092773107615
2025,303,5.0735092773107615
2025,304,5.539552687368265
2025,305,5.0735092773107615
2025,306,5.0735092773107615
2025,307,0.0
2025,308,5.0735092773107615
2025,309,5.0735092773107615
2025,310,5.0735092773107615
2025,311,0.0
2025,312,5.139198792943715
2025,313,5.0735092773107615
2025,314,5.539552687368265
2025,315,0.0
2025,316,5.239445362100925
2025,317,5.0735092773107615
2025,318,5.31990674365811
2025,319,5.412676515121571
2025,320,5.32564900580421
2025,321,0.0
2025,322,5.464844698252479
2025,323,5.0735092773107615
2025,324,5.539552687368265
2025,325,0.0
2025,326,5.493011924351235
2025,327,5.0735092773107615
2025,328,5.539552687368265
2025,329,0.28828068392523437
2025,330,5.539552687368265
2025,331,5.539552687368265
2025,332,5.539552687368265
2025,333,0.0
2025,334,5.539552687368265
2025,335,5.539552687368265
2025,336,5.539552687368265
2025,337,5.539552687368265
2025,338,5.539552687368265
2025,339,0.28828068392523437
2025,340,5.539552687368265
2025,341,5.539552687368265
2025,342,5.539552687368265
2025,343,0.0
2025,344,5.539552687368265
2025,345,5.0735092773107615
2025,346,5.539552687368265
2025,347,0.0
2025,348,5.197889782137841
2025,349,5.0735092773107615
2025,350,5.539552687368265
2025,351,0.0
2025,352,5.539552687368265
2025,353,5.539552687368265
2025,354,5.539552687368265
2025,355,0.0
2025,356,5.539552687368265
2025,357,5.539552687368265
2025,358,5.539552687368265
2025,359,5.0735092773107615
2025,360,5.406110387361395
2025,361,0.0
2025,362,5.539552687368265
2025,363,5.539552687368265
2025,364,5.539552687368265
2025,365,0.158230208137928
2025,366,5.539552687368265
2025,367,5.539552687368265
2025,368,5.539552687368265
2025,369,0.0
2025,370,5.539552687368265
2025,371,5.0735092773107615
2025,372,5.539552687368265
2025,373,0.0
2025,374,5.277493590863275
2025,375,5.3258540970092385
2025,376,5.428026725125577
2025,377,0.0
2025,378,5.370195107131352
2025,379,5.395075587905937
2025,380,5.539552687368265
2025,381,5.0735092773107615
2025,382,5.539552687368265
2025,383,0.28828068392523437
2025,384,5.539552687368265
2025,385,5.539552687368265
2025,386,5.539552687368265
2025,387,0.0
2025,388,5.539552687368265
2025,389,5.539552687368265
2025,390,5.539552687368265
2025,391,0.0
2025,392,5.539552687368265
2025,393,5.0735092773107615
2025,394,5.539552687368265
2025,395,0.0
2025,396,5.0735092773107615
2025,397,5.0735092773107615
2025,398,5.0735092773107615
2025,399,5.0735092773107615
2025,400,5.0735092773107615
2025,401,0.0
2025,402,5.539552687368265
2025,403,5.291984442785793
2025,404,5.220043442510404
2025,405,0.0
2025,406,5.539552687368265
2025,407,5.539552687368265
2025,408,5.539552687368265
2025,409,0.0
2025,410,5.539552687368265
2025,411,5.539552687368265
2025,412,5.539552687368265
2025,413,0.28828068392523437
2025,414,5.539552687368265
2025,415,5.539552687368265
2025,416,5.539552687368265
2025,417,0.28828068392523437
2025,418,5.539552687368265
2025,419,5.539552687368265
2025,420,5.539552687368265
2025,421,0.28828068392523437
2025,422,5.539552687368265
2025,423,5.539552687368265
2025,424,5.539552687368265
2025,425,5.539552687368265
2025,426,5.539552687368265
2025,427,0.0
2025,428,5.539552687368265
2025,429,5.539552687368265
2025,430,5.539552687368265
2025,431,0.28828068392523437
2025,432,5.539552687368265
2025,433,5.539552687368265
2025,434,5.539552687368265
2025,435,0.0
2025,436,5.539552687368265
2025,437,5.539552687368265
2025,438,5.539552687368265
2025,439,0.0
2025,440,5.539552687368265
2025,441,5.539552687368265
2025,442,5.539552687368265
2025,443,0.0
2025,444,5.539552687368265
2025,445,5.0735092773107615
2025,446,5.173239831154516
2025,447,5.499332543695518
2025,448,5.539552687368265
2025,449,0.28828068392523437
2025,450,5.539552687368265
2025,451,5.539552687368265
2025,452,5.539552687368265
2025,453,0.0
2025,454,5.539552687368265
2025,455,5.539552687368265
2025,456,5.539552687368265
2025,457,0.28828068392523437
2025,458,5.539552687368265
2025,459,5.539552687368265
2025,460,5.539552687368265
2025,461,0.28828068392523437
2025,462,5.539552687368265
2025,463,5.539552687368265
2025,464,5.539552687368265
2025,465,5.539552687368265
2025,466,0.28828068392523437
2025,467,5.539552687368265
2025,468,5.539552687368265
2025,469,5.369013490195653
2025,470,0.0
2025,471,5.539552687368265
2025,472,5.0735092773107615
2025,473,5.539552687368265
2025,474,0.28828068392523437
2025,475,5.539552687368265
2025,476,5.539552687368265
2025,477,5.539552687368265
2025,478,5.539552687368265
2025,479,5.539552687368265
2025,480,0.28828068392523437
2025,481,5.539552687368265
2025,482,5.539552687368265
2025,483,5.539552687368265
2025,484,0.28828068392523437
2025,485,5.539552687368265
2025,486,5.539552687368265
2025,487,5.539552687368265
2025,488,0.28828068392523437
2025,489,5.539552687368265
2025,490,5.539552687368265
2025,491,5.539552687368265
2025,492,0.0
2025,493,5.539552687368265
2025,494,5.539552687368265
2025,495,5.539552687368265
2025,496,0.28828068392523437
2025,497,5.539552687368265
2025,498,5.539552687368265
2025,499,5.539552687368265
2025,500,0.28828068392523437
2025,501,5.539552687368265
2025,502,5.539552687368265
2025,503,5.539552687368265
2025,504,0.28828068392523437
2025,505,5.539552687368265
2025,506,5.539552687368265
2025,507,5.539552687368265
2025,508,0.28828068392523437
2025,509,5.539552687368265
2025,510,5.539552687368265
2025,511,5.539552687368265
2025,512,0.0
2025,513,5.483080223984109
2025,514,5.501658277960553
2025,515,5.0735092773107615
2025,516,0.28828068392523437
2025,517,5.539552687368265
2025,518,5.539552687368265
2025,519,5.539552687368265
2025,520,0.28828068392523437
2025,521,5.539552687368265
2025,522,5.539552687368265
2025,523,5.539552687368265
2025,524,0.28828068392523437
2025,525,5.539552687368265
2025,526,5.539552687368265
2025,527,5.539552687368265
2025,528,0.28828068392523437
2025,529,5.539552687368265
2025,530,5.539552687368265
2025,531,5.539552687368265
2025,532,0.28828068392523437
2025,533,5.539552687368265
2025,534,5.0853665842644205
2025,535,5.539552687368265
2025,536,0.28828068392523437
2025,537,5.539552687368265
2025,538,5.539552687368265
2025,539,5.539552687368265
2025,540,0.28828068392523437
2025,541,5.539552687368265
2025,542,5.539552687368265
2025,543,5.539552687368265
2025,544,0.28828068392523437
2025,545,5.539552687368265
2025,546,5.171570227967705
2025,547,5.539552687368265
2025,548,0.28828068392523437
2025,549,5.539552687368265
2025,550,5.527904182828941
2025,551,5.539552687368265
2025,552,5.539552687368265
2025,553,5.539552687368265
2025,554,0.2624230763898386
2025,555,5.539552687368265
2025,556,5.539552687368265
2025,557,5.539552687368265
2025,558,0.28828068392523437
2025,559,5.539552687368265
2025,560,5.539552687368265
2025,561,5.539552687368265
2025,562,0.28828068392523437
2025,563,5.539552687368265
2025,564,5.539552687368265
2025,565,5.539552687368265
2025,566,0.28828068392523437
2025,567,5.539552687368265
2025,568,5.2384545717519355
2025,569,5.539552687368265
2025,570,0.28828068392523437
2025,571,5.539552687368265
2025,572,5.539552687368265
2025,573,5.539552687368265
2025,574,0.28828068392523437
2025,575,5.539552687368265
2025,576,5.539552687368265
2025,577,5.539552687368265
2025,578,0.2523654036951904
2025,579,5.539552687368265
2025,580,5.539552687368265
2025,581,5.539552687368265
2025,582,0.28828068392523437
2025,583,5.539552687368265
2025,584,5.539552687368265
2025,585,5.539552687368265
2025,586,0.28828068392523437
2025,587,5.539552687368265
2025,588,5.0735092773107615
2025,589,5.539552687368265
2025,590,0.28828068392523437
2025,591,5.539552687368265
2025,592,5.0735092773107615
2025,593,5.539552687368265
2025,594,0.28828068392523437
2025,595,5.539552687368265
2025,596,5.0735092773107615
2025,597,5.539552687368265
2025,598,0.0
2025,599,5.539552687368265
2025,600,5.539552687368265
2025,601,5.539552687368265
2025,602,0.0
2025,603,5.539552687368265
2025,604,5.0735092773107615
2025,605,5.539552687368265
2025,606,5.539552687368265
2025,607,0.1773684267664149
2025,608,5.539552687368265
2025,609,5.531831296044498
2025,610,5.0735092773107615
2025,611,0.06318184745417252
2025,612,5.0735092773107615
2025,613,5.267549876618575
2025,614,5.0735092773107615
2025,615,0.0
2025,616,5.0735092773107615
2025,617,5.320620169456886
2025,618,5.302635974231747
2025,619,0.0
2025,620,5.539552687368265
2025,621,5.158720279581704
2025,622,5.0735092773107615
2025,623,0.0
2025,624,5.0735092773107615
2025,625,5.121004006976774
2025,626,5.0735092773107615
2025,627,0.0
2025,628,5.0735092773107615
2025,629,5.304556533654104
2025,630,5.0735092773107615
2025,631,0.12959448146683566
2025,632,5.539552687368265
2025,633,5.539552687368265
2025,634,5.539552687368265
2025,635,0.0
2025,636,5.0735092773107615
2025,637,5.0735092773107615
2025,638,5.0735092773107615
2025,639,0.0
2025,640,5.0735092773107615
2025,641,5.322157460869738
2025,642,5.0735092773107615
2025,643,0.0
2025,644,5.0735092773107615
2025,645,5.0735092773107615
2025,646,5.0735092773107615
2025,647,0.0
2025,648,5.0735092773107615
2025,649,5.0735092773107615
2025,650,5.0735092773107615
2025,651,0.0
2025,652,5.0735092773107615
2025,653,5.0735092773107615
2025,654,5.0735092773107615
2025,655,0.0
2025,656,5.0735092773107615
2025,657,5.168777952276353
2025,658,5.539552687368265
2025,659,0.0
2025,660,5.0735092773107615
2025,661,5.0735092773107615
2025,662,5.0735092773107615
2025,663,0.0
2025,664,5.0735092773107615
2025,665,5.389735012926968
2025,666,5.473999678050271
2025,667,0.1572530813771182
2025,668,5.539552687368265
2025,669,5.539552687368265
2025,670,5.0735092773107615
2025,671,0.28828068392523437
2025,672,5.539552687368265
2025,673,5.539552687368265
2025,674,5.0735092773107615
2025,675,0.28828068392523437
2025,676,5.539552687368265
2025,677,5.539552687368265
2025,678,5.539552687368265
2025,679,0.28828068392523437
2025,680,5.0735092773107615
2025,681,5.539552687368265
2025,682,5.539552687368265
2025,683,0.033542066503304324
2025,684,5.0735092773107615
2025,685,5.417135197918912
2025,686,5.539552687368265
2025,687,0.28828068392523437
2025,688,5.0735092773107615
2025,689,5.539552687368265
2025,690,5.539552687368265
2025,691,0.28828068392523437
2025,692,5.539552687368265
2025,693,5.539552687368265
2025,694,5.0735092773107615
2025,695,0.28828068392523437
2025,696,5.539552687368265
2025,697,5.539552687368265
2025,698,5.442413964924431
2025,699,0.28828068392523437
2025,700,5.539552687368265
2025,701,5.539552687368265
2025,702,5.539552687368265
2025,703,0.28828068392523437
2025,704,5.539552687368265
2025,705,5.539552687368265
2025,706,5.539552687368265
2025,707,0.28828068392523437
2025,708,5.539552687368265
2025,709,5.539552687368265
2025,710,5.539552687368265
2025,711,0.28828068392523437
2025,712,5.0735092773107615
2025,713,5.539552687368265
2025,714,5.539552687368265
2025,715,0.28828068392523437
2025,716,5.264603700393201
2025,717,5.539552687368265
2025,718,5.539552687368265
2025,719,0.28828068392523437
2025,720,5.539552687368265
2025,721,5.539552687368265
2025,722,5.539552687368265
2025,723,0.28828068392523437
2025,724,5.539552687368265
2025,725,0.28828068392523437
2025,726,5.539552687368265
2025,727,5.539552687368265
2025,728,5.539552687368265
2025,729,0.28828068392523437
2025,730,5.539552687368265
2025,731,5.539552687368265
2025,732,5.539552687368265
2025,733,0.0
2025,734,5.0735092773107615
2025,735,5.225891751052975
2025,736,5.471612708018453
2025,737,0.28828068392523437
2025,738,5.0735092773107615
2025,739,5.539552687368265
2025,740,5.539552687368265
2025,741,0.1572530813771182
2025,742,5.0735092773107615
