Year_name,,Onshore_ELZ
2025,184,0.7543240939827376
2025,185,0.7543240939827376
2025,186,0.6961778328707702
2025,187,0.6215152198955254
2025,188,0.640860633050205
2025,189,0.7543240939827376
2025,190,0.5679425060140062
2025,191,0.7543240939827376
2025,192,0.648734045360464
2025,193,0.7543240939827376
2025,194,0.2882806839252341
2025,195,0.7543240939827376
2025,196,0.6584615602658399
2025,197,0.7543240939827376
2025,198,0.6225462800357953
2025,199,0.4579019651241819
2025,200,0.46769593685679656
2025,201,0.7543240939827376
2025,202,0.4317865568190013
2025,203,0.7543240939827376
2025,204,0.7543240939827376
2025,205,0.7543240939827376
2025,206,0.2882806839252341
2025,207,0.7543240939827376
2025,208,0.4521110952374281
2025,209,0.28828068392523437
2025,210,0.2882806839252341
2025,211,0.2882806839252341
2025,212,0.2882806839252341
2025,213,0.7543240939827376
2025,214,0.2882806839252341
2025,215,0.2882806839252341
2025,216,0.2882806839252341
2025,217,0.2882806839252341
2025,218,0.0
2025,219,0.0
2025,220,0.0
2025,221,0.2882806839252341
2025,222,0.0
2025,223,0.28828068392523437
2025,224,0.0
2025,225,0.2882806839252341
2025,226,0.0
2025,227,0.2882806839252341
2025,228,0.0
2025,229,0.0
2025,230,0.0
2025,231,0.2882806839252341
2025,232,0.0
2025,233,0.08646734466531944
2025,234,0.0
2025,235,0.20464499882743561
2025,236,0.0
2025,237,0.0
2025,238,0.0
2025,239,0.28828068392523437
2025,240,0.0
2025,241,0.2882806839252341
2025,242,0.0
2025,243,0.0
2025,244,0.0
2025,245,0.2882806839252341
2025,246,0.0
2025,247,0.28828068392523504
2025,248,0.0
2025,249,0.0
2025,250,0.0
2025,251,0.2882806839252341
2025,252,0.0
2025,253,0.7543240939827376
2025,254,0.2882806839252341
2025,255,0.0
2025,256,0.0
2025,257,0.7543240939827376
2025,258,0.0
2025,259,0.28828068392523437
2025,260,0.0
2025,261,0.28828068392523504
2025,262,0.0
2025,263,0.7543240939827376
2025,264,0.0
2025,265,0.2882806839252341
2025,266,0.0
2025,267,0.28828068392523437
2025,268,0.0
2025,269,0.2882806839252341
2025,270,0.0
2025,271,0.2882806839252341
2025,272,0.2882806839252341
2025,273,0.7543240939827376
2025,274,0.47021035503045816
2025,275,0.0
2025,276,0.5219695530893134
2025,277,0.3675589843556581
2025,278,0.42243640973087965
2025,279,0.7543240939827376
2025,280,0.4324940824255287
2025,281,0.7543240939827376
2025,282,0.4946411109683031
2025,283,0.3548108200040385
2025,284,0.38220571895228606
2025,285,0.7543240939827376
2025,286,0.2882806839252341
2025,287,0.28828068392523437
2025,288,0.0
2025,289,0.03799413012262054
2025,290,0.2882806839252341
2025,291,0.7543240939827376
2025,292,0.39226339164693513
2025,293,0.45189600201604835
2025,294,0.5406140638929964
2025,295,0.7543240939827376
2025,296,0.5003833731144027
2025,297,0.7543240939827376
2025,298,0.5582149911086303
2025,299,0.7543240939827376
2025,300,0.7543240939827376
2025,301,0.7543240939827376
2025,302,0.7543240939827376
2025,303,0.7543240939827376
2025,304,0.2882806839252341
2025,305,0.7543240939827376
2025,306,0.7543240939827376
2025,307,0.7543240939827376
2025,308,0.7543240939827376
2025,309,0.7543240939827376
2025,310,0.7543240939827376
2025,311,0.7543240939827376
2025,312,0.6886345783497845
2025,313,0.7543240939827376
2025,314,0.2882806839252341
2025,315,0.5609931102443262
2025,316,0.588388009192574
2025,317,0.7543240939827376
2025,318,0.5079266276353893
2025,319,0.41515685617192766
2025,320,0.5021843654892895
2025,321,0.7543240939827376
2025,322,0.36298867304101984
2025,323,0.7543240939827376
2025,324,0.2882806839252341
2025,325,0.5617314385824328
2025,326,0.3348214469422643
2025,327,0.7543240939827376
2025,328,0.0
2025,329,0.0
2025,330,0.0
2025,331,0.2882806839252341
2025,332,0.0
2025,333,0.28828068392523437
2025,334,0.0
2025,335,0.2882806839252341
2025,336,0.0
2025,337,0.0
2025,338,0.0
2025,339,0.0
2025,340,0.0
2025,341,0.2882806839252341
2025,342,0.0
2025,343,0.28828068392523437
2025,344,0.0402448473342476
2025,345,0.7543240939827376
2025,346,0.2882806839252341
2025,347,0.7543240939827376
2025,348,0.6299435891556584
2025,349,0.7543240939827376
2025,350,0.2882806839252341
2025,351,0.7543240939827376
2025,352,0.2882806839252341
2025,353,0.2882806839252341
2025,354,0.2882806839252341
2025,355,0.28828068392523437
2025,356,0.2882806839252341
2025,357,0.2882806839252345
2025,358,0.2882806839252341
2025,359,0.7543240939827376
2025,360,0.4217229839321036
2025,361,0.28828068392523437
2025,362,0.2882806839252341
2025,363,0.2882806839252341
2025,364,0.0
2025,365,0.13005047578730636
2025,366,0.2882806839252341
2025,367,0.05056622099093033
2025,368,0.2882806839252341
2025,369,0.28828068392523437
2025,370,0.2882806839252341
2025,371,0.7543240939827376
2025,372,0.2882806839252341
2025,373,0.3979373985976479
2025,374,0.5503397804302237
2025,375,0.5019792742842606
2025,376,0.39980664616792166
2025,377,0.7543240939827376
2025,378,0.4576382641621475
2025,379,0.43275778338756243
2025,380,0.2882806839252341
2025,381,0.7543240939827376
2025,382,0.2882806839252341
2025,383,0.0
2025,384,0.0
2025,385,0.2882806839252346
2025,386,0.0
2025,387,0.28828068392523437
2025,388,0.0
2025,389,0.0
2025,390,0.0
2025,391,0.28828068392523437
2025,392,0.0
2025,393,0.7543240939827376
2025,394,0.2882806839252341
2025,395,0.7543240939827376
2025,396,0.7543240939827376
2025,397,0.7543240939827376
2025,398,0.7543240939827376
2025,399,0.7543240939827376
2025,400,0.7543240939827376
2025,401,0.548421019376016
2025,402,0.2882806839252341
2025,403,0.5358489285077059
2025,404,0.6077899287830951
2025,405,0.7543240939827376
2025,406,0.2882806839252341
2025,407,0.13102760254811496
2025,408,0.0402448473342476
2025,409,0.28828068392523437
2025,410,0.2882806839252341
2025,411,0.0
2025,412,0.0
2025,413,0.0
2025,414,0.0
2025,415,0.0
2025,416,0.0
2025,417,0.0
2025,418,0.11062590439820053
2025,419,0.0
2025,420,0.2882806839252341
2025,421,0.0
2025,422,0.0
2025,423,0.0
2025,424,0.0
2025,425,0.0
2025,426,0.0
2025,427,0.7543240939827376
2025,428,0.0
2025,429,0.0
2025,430,0.0
2025,431,0.0
2025,432,0.2882806839252352
2025,433,0.0
2025,434,0.0
2025,435,0.28828068392523437
2025,436,0.0
2025,437,0.2882806839252341
2025,438,0.0
2025,439,0.28828068392523437
2025,440,0.0
2025,441,0.0
2025,442,0.0
2025,443,0.7543240939827376
2025,444,0.2882806839252341
2025,445,0.7543240939827376
2025,446,0.6545935401389835
2025,447,0.32850082759798127
2025,448,0.0
2025,449,0.0
2025,450,0.2882806839252341
2025,451,0.0
2025,452,0.0
2025,453,0.28828068392523437
2025,454,0.0
2025,455,0.28828068392523454
2025,456,0.0
2025,457,0.0
2025,458,0.0
2025,459,0.2882806839252341
2025,460,0.0
2025,461,0.0
2025,462,0.0
2025,463,0.0
2025,464,0.28828068392523465
2025,465,0.0
2025,466,0.0
2025,467,0.0
2025,468,0.25930686525039004
2025,469,0.45881988109784627
2025,470,0.3926861711240235
2025,471,0.0
2025,472,0.7543240939827376
2025,473,0.0
2025,474,0.0
2025,475,0.28828068392523426
2025,476,0.0
2025,477,0.0
2025,478,0.0
2025,479,0.0
2025,480,0.0
2025,481,0.14583625407239867
2025,482,0.0
2025,483,0.0
2025,484,0.0
2025,485,0.0
2025,486,0.0
2025,487,0.0
2025,488,0.0
2025,489,0.0
2025,490,0.0
2025,491,0.0
2025,492,0.7543240939827376
2025,493,0.18953512889407073
2025,494,0.14640005505753262
2025,495,0.0
2025,496,0.0
2025,497,0.2882806839252341
2025,498,0.0
2025,499,0.2882806839252354
2025,500,0.0
2025,501,0.2882806839252341
2025,502,0.0
2025,503,0.2882806839252341
2025,504,0.0
2025,505,0.2882806839252341
2025,506,0.0
2025,507,0.2882806839252349
2025,508,0.0
2025,509,0.2882806839252341
2025,510,0.2331416209074501
2025,511,0.0
2025,512,0.38974897347327236
2025,513,0.34475314730939033
2025,514,0.32617509333294603
2025,515,0.7543240939827376
2025,516,0.0
2025,517,0.0
2025,518,0.0
2025,519,0.0
2025,520,0.0
2025,521,0.2882806839252341
2025,522,0.0
2025,523,0.0
2025,524,0.0
2025,525,0.2882806839252343
2025,526,0.0
2025,527,0.0
2025,528,0.0
2025,529,0.0
2025,530,0.0
2025,531,0.28828068392523437
2025,532,0.0
2025,533,0.0
2025,534,0.7424667870290789
2025,535,0.0
2025,536,0.0
2025,537,0.0
2025,538,0.0
2025,539,0.2882806839252341
2025,540,0.0
2025,541,0.0
2025,542,0.0
2025,543,0.0
2025,544,0.0
2025,545,0.0
2025,546,0.6562631433257939
2025,547,0.0
2025,548,0.0
2025,549,0.0
2025,550,0.2999291884645588
2025,551,0.0
2025,552,0.0
2025,553,0.0
2025,554,0.025857607535395788
2025,555,0.0
2025,556,0.04274510895225478
2025,557,0.0
2025,558,0.0
2025,559,0.0
2025,560,0.047773945299578874
2025,561,0.0
2025,562,0.0
2025,563,0.0
2025,564,0.0
2025,565,0.0
2025,566,0.0
2025,567,0.0
2025,568,0.5893787995415636
2025,569,0.0
2025,570,0.0
2025,571,0.0
2025,572,0.14654967987117398
2025,573,0.0
2025,574,0.0
2025,575,0.0
2025,576,0.0
2025,577,0.0
2025,578,0.03591528023004398
2025,579,0.0
2025,580,0.10309114512014388
2025,581,0.0
2025,582,0.0
2025,583,0.0
2025,584,0.0
2025,585,0.0
2025,586,0.0
2025,587,0.0
2025,588,0.7543240939827376
2025,589,0.0
2025,590,0.0
2025,591,0.10490629405068615
2025,592,0.7543240939827376
2025,593,0.0
2025,594,0.0
2025,595,0.25577138447040876
2025,596,0.7543240939827376
2025,597,0.1813159660213559
2025,598,0.7543240939827376
2025,599,0.07319598455388832
2025,600,0.05281693820255651
2025,601,0.10490629405068615
2025,602,0.7543240939827376
2025,603,0.0
2025,604,0.7543240939827376
2025,605,0.07068156638022582
2025,606,0.0
2025,607,0.11091225715881947
2025,608,0.2564848102691828
2025,609,0.2960020752490016
2025,610,0.7543240939827376
2025,611,0.22509883647106183
2025,612,0.7543240939827376
2025,613,0.5602834946749242
2025,614,0.7543240939827376
2025,615,0.6332672508967327
2025,616,0.7543240939827376
2025,617,0.5072132018366134
2025,618,0.5251973970617518
2025,619,0.7543240939827376
2025,620,0.0
2025,621,0.6691130917117949
2025,622,0.7543240939827376
2025,623,0.6766563462327801
2025,624,0.7543240939827376
2025,625,0.7068293643167252
2025,626,0.7543240939827376
2025,627,0.6288824009332016
2025,628,0.7543240939827376
2025,629,0.5232768376393953
2025,630,0.7543240939827376
2025,631,0.15868620245839868
2025,632,0.0
2025,633,0.0
2025,634,0.0
2025,635,0.4292662384530899
2025,636,0.7543240939827376
2025,637,0.7543240939827376
2025,638,0.7543240939827376
2025,639,0.5852800107439237
2025,640,0.7543240939827376
2025,641,0.5056759104237614
2025,642,0.7543240939827376
2025,643,0.648997746322498
2025,644,0.7543240939827376
2025,645,0.7543240939827376
2025,646,0.7543240939827376
2025,647,0.7543240939827376
2025,648,0.7543240939827376
2025,649,0.7543240939827376
2025,650,0.7543240939827376
2025,651,0.7543240939827376
2025,652,0.7543240939827376
2025,653,0.7543240939827376
2025,654,0.7543240939827376
2025,655,0.7495744732689791
2025,656,0.7543240939827376
2025,657,0.6590554190171457
2025,658,0.0
2025,659,0.7543240939827376
2025,660,0.7543240939827376
2025,661,0.7543240939827376
2025,662,0.7543240939827376
2025,663,0.7543240939827376
2025,664,0.7543240939827376
2025,665,0.43809835836653116
2025,666,0.35383369324322855
2025,667,0.13102760254811618
2025,668,0.12824948341241882
2025,669,0.0
2025,670,0.7543240939827376
2025,671,0.0
2025,672,0.0
2025,673,0.0
2025,674,0.7543240939827376
2025,675,0.0
2025,676,0.0
2025,677,0.0
2025,678,0.0
2025,679,0.0
2025,680,0.7543240939827376
2025,681,0.0
2025,682,0.0
2025,683,0.25473861742193005
2025,684,0.7543240939827376
2025,685,0.4106981733745867
2025,686,0.2836842974749274
2025,687,0.0
2025,688,0.7543240939827376
2025,689,0.0
2025,690,0.0
2025,691,0.0
2025,692,0.0
2025,693,0.0
2025,694,0.7543240939827376
2025,695,0.0
2025,696,0.0
2025,697,0.0
2025,698,0.3854194063690682
2025,699,0.0
2025,700,0.0
2025,701,0.0
2025,702,0.0
2025,703,0.0
2025,704,0.0
2025,705,0.0
2025,706,0.0
2025,707,0.0
2025,708,0.0
2025,709,0.0
2025,710,0.0
2025,711,0.0
2025,712,0.7543240939827376
2025,713,0.0
2025,714,0.0
2025,715,0.0
2025,716,0.5632296709002983
2025,717,0.0
2025,718,0.0
2025,719,0.0
2025,720,0.17923711612878057
2025,721,0.0
2025,722,0.17098043580901912
2025,723,0.0
2025,724,0.0
2025,725,0.0
2025,726,0.0
2025,727,0.0
2025,728,0.0
2025,729,0.0
2025,730,0.0
2025,731,0.0
2025,732,0.0
2025,733,0.5210700562732781
2025,734,0.7543240939827376
2025,735,0.6019416202405239
2025,736,0.356220663275046
2025,737,0.0
2025,738,0.7543240939827376
2025,739,0.0
2025,740,0.0
2025,741,0.13102760254811618
2025,742,0.7543240939827376
2025,743,0.3387471842012563
2025,744,0.3218596827843969
2025,745,0.27434943844685267
2025,746,0.32617509333294603
2025,747,0.08828249359585971
2025,748,0.7543240939827376
2025,749,0.0
2025,750,0.0
2025,751,0.0
2025,752,0.39296266089005444
2025,753,0.0
2025,754,0.22727476239039404
2025,755,0.0
2025,756,0.0
2025,757,0.0
2025,758,0.0
2025,759,0.0
2025,760,0.22880355856031628
2025,761,0.0
2025,762,0.17600927215634324
2025,763,0.0
2025,764,0.0
2025,765,0.0
2025,766,0.0
2025,767,0.0
2025,768,0.0
2025,769,0.0
2025,770,0.7543240939827376
2025,771,0.0
2025,772,0.0
2025,773,0.0
2025,774,0.0
2025,775,0.0
2025,776,0.7543240939827376
2025,777,0.0
2025,778,0.0
2025,779,0.0
2025,780,0.0
2025,781,0.25419218219168016
2025,782,0.7543240939827376
2025,783,0.24845052107572385
2025,784,0.7543240939827376
2025,785,0.2492052567102316
2025,786,0.3268885191317219
2025,787,0.23663316584192237
2025,788,0.0
2025,789,0.17531000291322343
2025,790,0.7543240939827376
2025,791,0.0
2025,792,0.7543240939827376
2025,793,0.0
2025,794,0.7543240939827376
2025,795,0.07571040272755142
2025,796,0.7543240939827376
2025,797,0.0
2025,798,0.7543240939827376
2025,799,0.0
2025,800,0.0
2025,801,0.0
2025,802,0.0
2025,803,0.0
2025,804,0.7543240939827376
2025,805,0.3822233104682873
2025,806,0.7543240939827376
2025,807,0.40642318003690137
2025,808,0.7543240939827376
2025,809,0.0
2025,810,0.0
2025,811,0.0
2025,812,0.0
2025,813,0.0
2025,814,0.0
2025,815,0.0
2025,816,0.7543240939827376
2025,817,0.0
2025,818,0.7543240939827376
2025,819,0.0
2025,820,0.7543240939827376
2025,821,0.0
2025,822,0.7543240939827376
2025,823,0.002792275691351931
2025,824,0.0
2025,825,0.2457137117757603
2025,826,0.7543240939827376
2025,827,0.49212669279464116
2025,828,0.7543240939827376
2025,829,0.5957150512558259
2025,830,0.7543240939827376
2025,831,0.5886517101546085
2025,832,0.7543240939827376
2025,833,0.5811084556336226
2025,834,0.7543240939827376
2025,835,0.5509354375496782
2025,836,0.7543240939827376
2025,837,0.3346954746147422
2025,838,0.7543240939827376
2025,839,0.02542203925430897
2025,840,0.7543240939827376
2025,841,0.0
2025,842,0.0
2025,843,0.0
2025,844,0.0
2025,845,0.0
2025,846,0.7543240939827376
2025,847,0.0
2025,848,0.7543240939827376
2025,849,0.0
2025,850,0.0
2025,851,0.0
2025,852,0.0
2025,853,0.0
2025,854,0.7543240939827376
2025,855,0.07824943184581734
2025,856,0.7543240939827376
2025,857,0.0
2025,858,0.0
2025,859,0.0
2025,860,0.7543240939827376
2025,861,0.0
2025,862,0.7543240939827376
2025,863,0.0
2025,864,0.7543240939827376
2025,865,0.0
2025,866,0.0
2025,867,0.0
2025,868,0.7543240939827376
2025,869,0.0
2025,870,0.7543240939827376
2025,871,0.0
2025,872,0.7543240939827376
2025,873,0.02542203925430897
2025,874,0.7543240939827376
2025,875,0.0
2025,876,0.0
2025,877,0.0
2025,878,0.7543240939827376
2025,879,0.0
2025,880,0.0
2025,881,0.0
2025,882,0.7543240939827376
2025,883,0.0
2025,884,0.7543240939827376
2025,885,0.0
2025,886,0.7543240939827376
2025,887,0.31360300246463535
2025,888,0.29922991922143893
2025,889,0.47550289233981674
2025,890,0.7543240939827376
2025,891,0.6339112372805253
2025,892,0.0
2025,893,0.7269447097060214
2025,894,0.7543240939827376
2025,895,0.7543240939827376
2025,896,0.7543240939827376
2025,897,0.7543240939827376
2025,898,0.7543240939827376
2025,899,0.7495744732689791
2025,900,0.7543240939827376
2025,901,0.7543240939827376
2025,902,0.7543240939827376
2025,903,0.7543240939827376
2025,904,0.7543240939827376
2025,905,0.0
2025,906,0.7543240939827376
2025,907,0.568536364765313
2025,908,0.7543240939827376
2025,909,0.39001267443530724
2025,910,0.7543240939827376
2025,911,0.25926292940487894
2025,912,0.7543240939827376
2025,913,0.08576807542219977
2025,914,0.0
2025,915,0.0
2025,916,0.7543240939827376
2025,917,0.14862852976375063
2025,918,0.7543240939827376
2025,919,0.4468671656687242
2025,920,0.7543240939827376
2025,921,0.503161492250099
2025,922,0.7543240939827376
2025,923,0.7043149461430636
2025,924,0.7543240939827376
2025,925,0.7543240939827376
2025,926,0.7543240939827376
2025,927,0.0
2025,928,0.7543240939827376
2025,929,0.7543240939827376
2025,930,0.7543240939827376
2025,931,0.7543240939827376
2025,932,0.7543240939827376
2025,933,0.7543240939827376
2025,934,0.7543240939827376
2025,935,0.7543240939827376
2025,936,0.7543240939827376
2025,937,0.7470600550953178
2025,938,0.7543240939827376
2025,939,0.0
2025,940,0.7543240939827376
2025,941,0.7543240939827376
2025,942,0.7543240939827376
2025,943,0.7543240939827376
2025,944,0.7543240939827376
2025,945,0.7543240939827376
2025,946,0.7543240939827376
2025,947,0.7543240939827376
2025,948,0.7543240939827376
2025,949,0.7543240939827376
2025,950,0.7543240939827376
2025,951,0.7543240939827376
2025,952,0.7543240939827376
2025,953,0.0
2025,954,0.7543240939827376
2025,955,0.7244302915323595
2025,956,0.7543240939827376
2025,957,0.6163103100648912
2025,958,0.7543240939827376
2025,959,0.43275778338756243
2025,960,0.7543240939827376
2025,961,0.12348434802713007
2025,962,0.0
2025,963,0.0
2025,964,0.7543240939827376
2025,965,0.2316043294945979
2025,966,0.46266710050947246
2025,967,0.4654452196451695
2025,968,0.7543240939827376
2025,969,0.4770401837526689
2025,970,0.7543240939827376
2025,971,0.0
2025,972,0.7543240939827376
2025,973,0.7543240939827376
2025,974,0.7543240939827376
2025,975,0.5208690668923497
2025,976,0.7543240939827376
2025,977,0.6515121644961599
2025,978,0.7543240939827376
2025,979,0.6791707644064431
2025,980,0.7543240939827376
2025,981,0.6841996007537665
2025,982,0.7543240939827376
2025,983,0.5836228738072846
2025,984,0.0
2025,985,0.32966663826741804
2025,986,0.2489415557481962
2025,987,0.053080639164593074
2025,988,0.7543240939827376
2025,989,0.0
2025,990,0.0
2025,991,0.0
2025,992,0.7543240939827376
2025,993,0.0
2025,994,0.7543240939827376
2025,995,0.0
2025,996,0.7543240939827376
2025,997,0.7543240939827376
2025,998,0.7543240939827376
2025,999,0.6775095256457033
2025,1000,0.7543240939827376
2025,1001,0.0
2025,1002,0.0
2025,1003,0.0
2025,1004,0.45008085308550616
2025,1005,0.0
2025,1006,0.0
2025,1007,0.0
2025,1008,0.0
2025,1009,0.0
2025,1010,0.0
2025,1011,0.0
2025,1012,0.4533086970579435
2025,1013,0.0
2025,1014,0.0
2025,1015,0.0
2025,1016,0.0
2025,1017,0.0
2025,1018,0.0
2025,1019,0.0
2025,1020,0.7543240939827376
2025,1021,0.7543240939827376
2025,1022,0.7543240939827376
2025,1023,0.7543240939827376
2025,1024,0.7543240939827376
2025,1025,0.0
2025,1026,0.0
2025,1027,0.0
2025,1028,0.7543240939827376
2025,1029,0.0
2025,1030,0.7543240939827376
2025,1031,0.0
2025,1032,0.0
2025,1033,0.0
2025,1034,0.0
2025,1035,0.0
2025,1036,0.7543240939827376
2025,1037,0.0
2025,1038,0.7543240939827376
2025,1039,0.0
2025,1040,0.0
2025,1041,0.0
2025,1042,0.0
2025,1043,0.25422178758525416
2025,1044,0.7543240939827376
2025,1045,0.7543240939827376
2025,1046,0.7543240939827376
2025,1047,0.59594885522956
2025,1048,0.2270911387643508
2025,1049,0.0
2025,1050,0.0
2025,1051,0.0
2025,1052,0.7543240939827376
2025,1053,0.0
2025,1054,0.0
2025,1055,0.0
2025,1056,0.7543240939827376
2025,1057,0.0
2025,1058,0.0
2025,1059,0.0
2025,1060,0.0
2025,1061,0.0
2025,1062,0.7543240939827376
2025,1063,0.0
2025,1064,0.0
2025,1065,0.0
2025,1066,0.0
2025,1067,0.12182721109049144
2025,1068,0.7543240939827376
2025,1069,0.5496310574856912
2025,1070,0.7543240939827376
2025,1071,0.42731466280608016
2025,1072,0.13537025005104475
2025,1073,0.0
2025,1074,0.0
2025,1075,0.0
2025,1076,0.7543240939827376
2025,1077,0.0
2025,1078,0.0
2025,1079,0.0
2025,1080,0.0
2025,1081,0.0
2025,1082,0.7543240939827376
2025,1083,0.0
2025,1084,0.0
2025,1085,0.0
2025,1086,0.7543240939827376
2025,1087,0.0
2025,1088,0.0
2025,1089,0.0
2025,1090,0.0
2025,1091,0.39276499840680423
2025,1092,0.7543240939827376
2025,1093,0.7543240939827376
2025,1094,0.7543240939827376
2025,1095,0.7230520786345613
2025,1096,0.7543240939827376
2025,1097,0.0
2025,1098,0.2882806839252341
2025,1099,0.0
2025,1100,0.2882806839252347
2025,1101,0.0
2025,1102,0.2882806839252341
2025,1103,0.0
2025,1104,0.2882806839252341
2025,1105,0.0
2025,1106,0.2882806839252341
2025,1107,0.0
2025,1108,0.2882806839252341
2025,1109,0.0
2025,1110,0.2882806839252341
2025,1111,0.0
2025,1112,0.28828068392523426
2025,1113,0.0
2025,1114,0.2882806839252341
2025,1115,0.4392632764110995
2025,1116,0.7543240939827376
2025,1117,0.7543240939827376
2025,1118,0.7543240939827376
2025,1119,0.48200838536335455
2025,1120,0.2882806839252341
2025,1121,0.0
2025,1122,0.0
2025,1123,0.7543240939827376
2025,1124,0.2882806839252341
2025,1125,0.0
2025,1126,0.2882806839252341
2025,1127,0.0
2025,1128,0.2882806839252341
2025,1129,0.0
2025,1130,0.7543240939827376
2025,1131,0.0
2025,1132,0.2882806839252345
2025,1133,0.0
2025,1134,0.2882806839252341
2025,1135,0.0
2025,1136,0.2882806839252341
2025,1137,0.0
2025,1138,0.42803539962818604
2025,1139,0.7543240939827376
2025,1140,0.7543240939827376
2025,1141,0.7543240939827376
2025,1142,0.2882806839252341
2025,1143,0.7543240939827376
2025,1144,0.7543240939827376
2025,1145,0.5068244211719268
2025,1146,0.2882806839252341
2025,1147,0.19542534830251984
2025,1148,0.7543240939827376
2025,1149,0.020393202906986374
2025,1150,0.2882806839252341
2025,1151,0.0
2025,1152,0.28828068392523476
2025,1153,0.0
2025,1154,0.28828068392523426
2025,1155,0.0
2025,1156,0.2882806839252341
2025,1157,0.0
2025,1158,0.2882806839252341
2025,1159,0.0
2025,1160,0.2882806839252343
2025,1161,0.0
2025,1162,0.2882806839252341
2025,1163,0.0697053322442874
2025,1164,0.2882806839252341
