Year_name,,Onshore_ELZ
2025,1,0.7797452424040037
2025,2,1.2549955434303381
2025,3,1.5264512454915204
2025,4,0.8797455767912911
2025,5,1.2268124126530346
2025,6,1.4523338939715857
2025,7,1.2534804841918719
2025,8,1.5016344678820157
2025,9,1.808370858902114
2025,10,2.035473834142891
2025,11,1.5016344678820157
2025,12,1.7353347622297512
2025,13,1.9006306862602478
2025,14,2.2945136511934416
2025,15,2.2945136511934416
2025,16,1.9074062832495262
2025,17,2.1009054756544034
2025,18,1.9791571305848574
2025,19,2.044822233166011
2025,20,2.222979498939965
2025,21,1.5444209775906288
2025,22,0.1655055196582647
2025,23,1.567279324623919
2025,24,2.2945136511934416
2025,25,2.2945136511934416
2025,26,2.146785008828994
2025,27,1.4263195179186232
2025,28,0.0
2025,29,2.2945136511934416
2025,30,2.1048780392679602
2025,31,2.044822233166011
2025,32,2.0629710697069257
2025,33,1.2815499867077764
2025,34,2.0346871280678527
2025,35,2.016289234076879
2025,36,2.106978670398263
2025,37,1.5063920962701531
2025,38,2.2945136511934416
2025,39,2.034138845849475
2025,40,1.9747854821091533
2025,41,0.5272245346091609
2025,42,1.7187664611077071
2025,43,1.540609195333752
2025,44,1.4292273986860153
2025,45,0.7764507508233566
2025,46,1.2354316879776939
2025,47,0.6695116866629832
2025,48,1.1973344429222086
2025,49,0.6390338906185946
2025,50,1.1439982998445288
2025,51,0.5666491250131721
2025,52,1.056374636216912
2025,53,0.0
2025,54,0.9720604580201886
2025,55,0.4450047188406331
2025,56,0.0
2025,57,0.797712916751784
2025,58,0.9387455078049736
2025,59,0.6138884659049723
2025,60,1.1860451634859996
2025,61,0.7756246331682596
2025,62,1.3672742583866782
2025,63,1.05877491404935
2025,64,0.9959473093532111
2025,65,0.30758785863587024
2025,66,0.8653881718648291
2025,67,0.797712916751784
2025,68,0.8316008903895477
2025,69,0.19329612346941216
2025,70,0.5801590730233428
2025,71,0.0
2025,72,0.39348257225146366
2025,73,0.03709741874192068
2025,74,0.6296854915954739
2025,75,0.018048796214178566
2025,76,0.45062843983469214
2025,77,0.0
2025,78,0.7058799817064452
2025,79,0.4256893183078753
2025,80,1.2392414124832427
2025,81,0.8676173609515078
2025,82,1.4842135345635146
2025,83,1.0302422567699214
2025,84,1.761030727388375
2025,85,2.2945136511934416
2025,86,2.2945136511934416
2025,87,1.8892698764786133
2025,88,1.804413791305039
2025,89,1.0085771676568005
2025,90,0.0
2025,91,1.514207901799927
2025,92,1.681169455126875
2025,93,0.4662689425203878
2025,94,1.7154569756768119
2025,95,1.1917107219281462
2025,96,1.8107000883155258
2025,97,1.2714481585396546
2025,98,1.803080639304429
2025,99,1.3133551281006886
2025,100,1.9288015479875313
2025,101,0.767237178458722
2025,102,2.081190528209473
2025,103,1.5612539989663583
2025,104,2.1383363957927015
2025,105,0.904387260658471
2025,106,2.0850002527150213
2025,107,1.6296181960262273
2025,108,2.082418027165067
2025,109,2.123875690617712
2025,110,1.8096367606900312
2025,111,1.9721583800258897
2025,112,1.7746631368057544
2025,113,0.5157953610925172
2025,114,1.7840320167766859
2025,115,1.2143022909564214
2025,116,1.707837526665715
2025,117,1.1533466988676493
2025,118,1.7383153227101034
2025,119,1.2485898115063616
2025,120,1.7192667001823607
2025,121,1.1190591783177108
2025,122,0.0
2025,123,1.4796536032449752
2025,124,1.498302678860544
2025,125,0.8790465344681484
2025,126,1.330674800616408
2025,127,0.009102001854558483
2025,128,1.2457799133143772
2025,129,0.976769968512566
2025,130,0.9649412480837469
2025,131,0.9227066838897816
2025,132,0.9896329861923014
2025,133,0.435092439314227
2025,134,0.9036811266299247
2025,135,0.3779762936940812
2025,136,0.695669367460168
2025,137,0.010429347203082966
2025,138,0.0
2025,139,0.7733740746263565
2025,140,0.7706452983007706
2025,141,0.22377391951380063
2025,142,0.5801590730233428
2025,143,0.0
2025,144,0.31728808214049264
2025,145,0.0
2025,146,0.28980584042670476
2025,147,0.0
2025,148,0.31728808214049264
2025,149,0.0
2025,150,0.4544381643402406
2025,151,0.2642003939827
2025,152,0.8735078599505814
2025,153,1.0758228056568284
2025,154,1.4221081887495735
2025,155,1.1442170328013346
2025,156,1.935333392123473
2025,157,2.1545590399171544
2025,158,2.156738087990011
2025,159,1.3055083683862276
2025,160,2.05477091159052
2025,161,2.136522399304191
2025,162,2.2945136511934416
2025,163,1.780623896934638
2025,164,2.2945136511934416
2025,165,1.784433621440187
2025,166,2.2945136511934416
2025,167,2.096831030895169
2025,168,2.2945136511934416
2025,169,2.2945136511934416
2025,170,2.2945136511934416
2025,171,2.0892115818840713
2025,172,2.2945136511934416
2025,173,2.1044504799062658
2025,174,2.2945136511934416
2025,175,2.176835245511688
2025,176,2.2945136511934416
2025,177,2.1387380004562027
2025,178,2.2945136511934416
2025,179,2.2945136511934416
2025,180,2.2945136511934416
2025,181,2.180911748022252
2025,182,2.2945136511934416
2025,183,2.2609159626387703
2025,184,2.294036919196867
2025,185,2.2111227660616257
2025,186,2.2945136511934416
2025,187,2.2945136511934416
2025,188,2.2945136511934416
2025,189,2.024446265289746
2025,190,2.2945136511934416
2025,191,2.001587918256454
2025,192,2.2945136511934416
2025,193,2.051114336828586
2025,194,2.2945136511934416
2025,195,2.123499102434008
2025,196,2.2945136511934416
2025,197,2.066353234850779
2025,198,2.2945136511934416
2025,199,2.2945136511934416
2025,200,2.2945136511934416
