Year_name,,H2_storage
2025,1,0.0
2025,2,5.539552687368265
2025,3,5.251272003443031
2025,4,0.21020826409494475
2025,5,0.0
2025,6,5.539552687368265
2025,7,5.539552687368265
2025,8,5.251272003443031
2025,9,5.251272003443031
2025,10,5.251272003443031
2025,11,5.539552687368265
2025,12,5.539552687368265
2025,13,5.539552687368265
2025,14,5.251272003443031
2025,15,5.291755635841694
2025,16,5.539552687368265
2025,17,0.0
2025,18,5.539552687368265
2025,19,5.539552687368265
2025,20,5.539552687368265
2025,21,5.539552687368265
2025,22,5.251272003443031
2025,23,5.539552687368265
2025,24,5.251272003443031
2025,25,5.405105443037414
2025,26,5.539552687368265
2025,27,0.4660434100575032
2025,28,5.539552687368265
2025,29,5.374932424953469
2025,30,5.539552687368265
2025,31,5.539552687368265
2025,32,5.539552687368265
2025,33,0.4660434100575032
2025,34,5.539552687368265
2025,35,5.539552687368265
2025,36,5.539552687368265
2025,37,5.539552687368265
2025,38,5.539552687368265
2025,39,5.539552687368265
2025,40,5.251272003443031
2025,41,0.4660434100575032
2025,42,5.251272003443031
2025,43,5.251272003443031
2025,44,5.251272003443031
2025,45,5.539552687368265
2025,46,5.251272003443031
2025,47,5.539552687368265
2025,48,5.251272003443031
2025,49,0.0
2025,50,5.251272003443031
2025,51,5.539552687368265
2025,52,5.251272003443031
2025,53,5.539552687368265
2025,54,5.251272003443031
2025,55,5.539552687368265
2025,56,5.251272003443031
2025,57,0.0
2025,58,5.251272003443031
2025,59,5.539552687368265
2025,60,5.251272003443031
2025,61,5.539552687368265
2025,62,5.251272003443031
2025,63,5.251272003443031
2025,64,5.251272003443031
2025,65,0.0
2025,66,5.251272003443031
2025,67,5.251272003443031
2025,68,5.251272003443031
2025,69,5.539552687368265
2025,70,5.251272003443031
2025,71,0.01596391508787315
2025,72,5.251272003443031
2025,73,5.539552687368265
2025,74,5.251272003443031
2025,75,5.539552687368265
2025,76,5.251272003443031
2025,77,5.526320711133003
2025,78,5.251272003443031
2025,79,0.0
2025,80,5.251272003443031
2025,81,5.539552687368265
2025,82,5.251272003443031
2025,83,5.539552687368265
2025,84,5.251272003443031
2025,85,0.0
2025,86,5.539552687368265
2025,87,5.539552687368265
2025,88,5.251272003443031
2025,89,5.539552687368265
2025,90,5.251272003443031
2025,91,0.0
2025,92,5.251272003443031
2025,93,5.539552687368265
2025,94,5.251272003443031
2025,95,5.539552687368265
2025,96,5.251272003443031
2025,97,0.0
2025,98,5.251272003443031
2025,99,5.539552687368265
2025,100,5.251272003443031
2025,101,5.539552687368265
2025,102,5.251272003443031
2025,103,5.539552687368265
2025,104,5.251272003443031
2025,105,0.4660434100575032
2025,106,5.251272003443031
2025,107,5.539552687368265
2025,108,5.251272003443031
2025,109,5.251272003443031
2025,110,5.539552687368265
2025,111,0.0
2025,112,5.251272003443031
2025,113,5.539552687368265
2025,114,5.251272003443031
2025,115,5.539552687368265
2025,116,5.251272003443031
2025,117,0.0
2025,118,5.251272003443031
2025,119,5.539552687368265
2025,120,5.251272003443031
2025,121,5.539552687368265
2025,122,5.251272003443031
2025,123,0.0
2025,124,5.251272003443031
2025,125,5.539552687368265
2025,126,5.251272003443031
2025,127,5.539552687368265
2025,128,5.251272003443031
2025,129,0.0
2025,130,5.251272003443031
2025,131,5.251272003443031
2025,132,5.251272003443031
2025,133,0.0
2025,134,5.251272003443031
2025,135,5.539552687368265
2025,136,5.251272003443031
2025,137,5.539552687368265
2025,138,5.251272003443031
2025,139,0.0
2025,140,5.251272003443031
2025,141,5.539552687368265
2025,142,5.251272003443031
2025,143,5.44837374774948
2025,144,5.251272003443031
2025,145,0.0
2025,146,5.251272003443031
2025,147,5.360369111671308
2025,148,5.251272003443031
2025,149,5.425743984186521
2025,150,5.251272003443031
2025,151,0.0
2025,152,5.251272003443031
2025,153,5.251272003443031
2025,154,5.251272003443031
2025,155,5.539552687368265
2025,156,5.251272003443031
2025,157,0.0
2025,158,5.539552687368265
2025,159,5.539552687368265
2025,160,5.539552687368265
2025,161,0.0
2025,162,5.539552687368265
2025,163,5.539552687368265
2025,164,5.539552687368265
2025,165,5.539552687368265
2025,166,5.539552687368265
2025,167,0.4660434100575032
2025,168,5.539552687368265
2025,169,5.539552687368265
2025,170,5.539552687368265
2025,171,5.539552687368265
2025,172,5.539552687368265
2025,173,0.4660434100575032
2025,174,5.539552687368265
2025,175,5.539552687368265
2025,176,5.539552687368265
2025,177,0.4660434100575032
2025,178,5.539552687368265
2025,179,5.539552687368265
2025,180,5.539552687368265
2025,181,5.539552687368265
2025,182,5.539552687368265
2025,183,0.4660434100575032
2025,184,5.539552687368265
2025,185,5.539552687368265
2025,186,5.539552687368265
2025,187,5.539552687368265
2025,188,5.539552687368265
2025,189,0.4660434100575032
2025,190,5.539552687368265
2025,191,5.539552687368265
2025,192,5.539552687368265
2025,193,0.4660434100575032
2025,194,5.539552687368265
2025,195,5.539552687368265
2025,196,5.539552687368265
2025,197,5.539552687368265
2025,198,5.539552687368265
2025,199,0.1696212811989476
2025,200,5.539552687368265
2025,201,5.539552687368265
2025,202,5.539552687368265
2025,203,0.4660434100575032
2025,204,5.539552687368265
2025,205,5.539552687368265
2025,206,5.539552687368265
2025,207,5.539552687368265
2025,208,5.539552687368265
2025,209,0.0
2025,210,5.539552687368265
2025,211,5.539552687368265
2025,212,5.539552687368265
2025,213,0.4660434100575032
2025,214,5.539552687368265
2025,215,5.539552687368265
2025,216,5.539552687368265
2025,217,5.539552687368265
2025,218,5.251272003443031
2025,219,0.0
2025,220,5.251272003443031
2025,221,5.539552687368265
2025,222,5.251272003443031
2025,223,0.0
2025,224,5.251272003443031
2025,225,5.539552687368265
2025,226,5.251272003443031
2025,227,5.539552687368265
2025,228,5.251272003443031
2025,229,0.0
2025,230,5.251272003443031
2025,231,5.539552687368265
2025,232,5.251272003443031
2025,233,0.0
2025,234,5.251272003443031
2025,235,5.455917002270466
2025,236,5.251272003443031
2025,237,5.251272003443031
2025,238,5.251272003443031
2025,239,0.0
2025,240,5.251272003443031
2025,241,5.539552687368265
2025,242,5.251272003443031
2025,243,0.0
2025,244,5.251272003443031
2025,245,5.539552687368265
2025,246,5.251272003443031
2025,247,5.539552687368265
2025,248,5.251272003443031
2025,249,0.0
2025,250,5.251272003443031
2025,251,5.539552687368265
2025,252,5.251272003443031
2025,253,0.4660434100575032
2025,254,5.539552687368265
2025,255,5.251272003443031
2025,256,5.251272003443031
2025,257,5.539552687368265
2025,258,5.251272003443031
2025,259,0.0
2025,260,5.251272003443031
2025,261,5.539552687368265
2025,262,5.251272003443031
2025,263,0.4660434100575032
2025,264,5.251272003443031
2025,265,5.539552687368265
2025,266,5.251272003443031
2025,267,0.0
2025,268,5.251272003443031
2025,269,5.539552687368265
2025,270,5.251272003443031
2025,271,5.539552687368265
2025,272,5.539552687368265
2025,273,0.4660434100575032
2025,274,5.539552687368265
2025,275,5.251272003443031
2025,276,5.539552687368265
2025,277,0.07927830043042379
2025,278,5.539552687368265
2025,279,5.539552687368265
2025,280,5.539552687368265
2025,281,5.539552687368265
2025,282,5.539552687368265
2025,283,0.06653013607880422
2025,284,5.539552687368265
2025,285,5.539552687368265
2025,286,5.539552687368265
2025,287,0.0
2025,288,5.251272003443031
2025,289,5.2892661335656515
2025,290,5.539552687368265
2025,291,0.4660434100575032
2025,292,5.539552687368265
2025,293,5.539552687368265
2025,294,5.539552687368265
2025,295,5.539552687368265
2025,296,5.539552687368265
2025,297,0.4660434100575032
2025,298,5.539552687368265
2025,299,5.539552687368265
2025,300,5.539552687368265
2025,301,0.4660434100575032
2025,302,5.539552687368265
2025,303,5.539552687368265
2025,304,5.539552687368265
2025,305,5.539552687368265
2025,306,5.539552687368265
2025,307,0.4660434100575032
2025,308,5.539552687368265
2025,309,5.539552687368265
2025,310,5.539552687368265
2025,311,0.4660434100575032
2025,312,5.539552687368265
2025,313,5.539552687368265
2025,314,5.539552687368265
2025,315,0.27271242631909187
2025,316,5.539552687368265
2025,317,5.539552687368265
2025,318,5.539552687368265
2025,319,5.539552687368265
2025,320,5.539552687368265
2025,321,0.4660434100575032
2025,322,5.539552687368265
2025,323,5.539552687368265
2025,324,5.539552687368265
2025,325,0.27345075465719837
2025,326,5.539552687368265
2025,327,5.539552687368265
2025,328,5.251272003443031
2025,329,0.0
