Year_name,,Onshore_ELZ
2025,1,0.0
2025,2,0.43678891503823347
2025,3,0.0
2025,4,0.7552862848790592
2025,5,0.4367889150382339
2025,6,0.43678891503823347
2025,7,0.43678891503823347
2025,8,0.0
2025,9,0.0
2025,10,0.0
2025,11,0.4583112010670917
2025,12,0.43678891503823347
2025,13,0.43678891503823347
2025,14,0.0
2025,15,0.0613388369676716
2025,16,0.43678891503823347
2025,17,0.0
2025,18,0.43678891503823347
2025,19,0.43678891503823347
2025,20,0.43678891503823347
2025,21,1.1429152939132388
2025,22,0.0
2025,23,1.1429152939132388
2025,24,0.0
2025,25,0.23308096908239814
2025,26,0.43678891503823347
2025,27,1.1429152939132388
2025,28,0.43678891503823347
2025,29,0.18736427501581546
2025,30,0.43678891503823347
2025,31,0.43678891503823347
2025,32,0.43678891503823347
2025,33,1.1429152939132388
2025,34,0.43678891503823347
2025,35,0.43678891503823347
2025,36,0.43678891503823347
2025,37,1.1429152939132388
2025,38,0.44845964317673886
2025,39,0.43678891503823347
2025,40,0.0
2025,41,1.1429152939132388
2025,42,0.0
2025,43,0.0
2025,44,0.0
2025,45,0.43678891503823347
2025,46,0.0
2025,47,0.43678891503823347
2025,48,0.0
2025,49,0.4367889150382339
2025,50,0.0
2025,51,0.43678891503823347
2025,52,0.0
2025,53,0.942482447962629
2025,54,0.0
2025,55,0.43678891503823347
2025,56,0.0
2025,57,0.0
2025,58,0.0
2025,59,0.43678891503823347
2025,60,0.0
2025,61,0.43678891503823347
2025,62,0.0
2025,63,0.0
2025,64,0.0
2025,65,0.4367889150382339
2025,66,0.0
2025,67,0.0
2025,68,0.0
2025,69,0.43678891503823347
2025,70,0.0
2025,71,0.46097666517137503
2025,72,0.0
2025,73,0.43678891503823347
2025,74,0.0
2025,75,0.43678891503823347
2025,76,0.0
2025,77,0.41674046619692867
2025,78,0.0
2025,79,0.4367889150382339
2025,80,0.0
2025,81,0.43678891503823347
2025,82,0.0
2025,83,0.43678891503823347
2025,84,0.0
2025,85,0.3729722776175682
2025,86,0.5672850777834324
2025,87,0.43678891503823347
2025,88,0.0
2025,89,0.43678891503823347
2025,90,0.0
2025,91,0.0
2025,92,0.0
2025,93,1.1429152939132388
2025,94,0.0
2025,95,0.43678891503823347
2025,96,0.0
2025,97,0.4367889150382339
2025,98,0.0
2025,99,0.43678891503823347
2025,100,0.0
2025,101,1.1429152939132388
2025,102,0.0
2025,103,0.43678891503823347
2025,104,0.0
2025,105,1.1429152939132388
2025,106,0.0
2025,107,0.43678891503823347
2025,108,0.0
2025,109,0.0
2025,110,0.43678891503823347
2025,111,0.0
2025,112,0.0
2025,113,1.1429152939132388
2025,114,0.0
2025,115,0.43678891503823347
2025,116,0.0
2025,117,0.4367889150382339
2025,118,0.0
2025,119,0.43678891503823347
2025,120,0.0
2025,121,0.43678891503823347
2025,122,0.0
2025,123,0.0
2025,124,0.0
2025,125,0.43678891503823347
2025,126,0.0
2025,127,1.1429152939132388
2025,128,0.0
2025,129,0.0
2025,130,0.0
2025,131,0.0
2025,132,0.0
2025,133,0.4367889150382339
2025,134,0.0
2025,135,0.43678891503823347
2025,136,0.0
2025,137,0.43678891503823347
2025,138,0.0
2025,139,0.0
2025,140,0.0
2025,141,0.43678891503823347
2025,142,0.0
2025,143,0.2986390065249234
2025,144,0.0
2025,145,0.33144603198272415
2025,146,0.0
2025,147,0.16529864883072404
2025,148,0.0
2025,149,0.2643514859749865
2025,150,0.0
2025,151,0.4367889150382339
2025,152,0.0
2025,153,0.0
2025,154,0.0
2025,155,0.43678891503823347
2025,156,0.0
2025,157,0.0
2025,158,0.43678891503823347
2025,159,1.1429152939132388
2025,160,0.43678891503823447
2025,161,0.4367889150382339
2025,162,0.6210065437311652
2025,163,1.1429152939132388
2025,164,0.6552940642811041
2025,165,1.1429152939132388
2025,166,0.8986161935615555
2025,167,1.1429152939132388
2025,168,0.43678891503823347
2025,169,0.9338035000983204
2025,170,0.9938593062002689
2025,171,1.1429152939132388
2025,172,0.9595717856503324
2025,173,1.1429152939132388
2025,174,1.0395760002668528
2025,175,1.1429152939132388
2025,176,1.066244071805692
2025,177,1.1429152939132388
2025,178,0.997669030705818
2025,179,1.1429152939132388
2025,180,0.43678891503823347
2025,181,1.1429152939132388
2025,182,1.1429152939132388
2025,183,1.1429152939132388
2025,184,1.1429152939132388
2025,185,1.1429152939132388
2025,186,1.0548148982890457
2025,187,0.9416897271144324
2025,188,0.9710009591669773
2025,189,1.1429152939132388
2025,190,0.86051894850607
