Year_name;;Offshore_ElZ
2025;136;0.0026615792706693817
2025;137;0.002627080511490259
2025;138;0.002583957062516354
2025;139;0.002583957062516354
2025;140;0.0025649827449678365
2025;141;0.0024614864674304656
2025;142;0.0023252163686729274
2025;143;0.0022700183539863293
2025;144;0.002325216368672928
2025;145;0.002401113638866999
2025;146;0.0023752395694826567
2025;147;0.002325216368672928
2025;148;0.0024218128943744735
2025;149;0.0025166844821170637
2025;150;0.0026132810078186093
2025;151;0.0027909496175910955
2025;152;0.003066939691024084
2025;153;0.003496449242804173
2025;154;0.004010480754573113
2025;155;0.0046607823650995925
2025;156;0.005307634099708159
2025;157;0.005362832114394755
2025;158;0.005362832114394755
2025;159;0.005362832114394755
2025;160;0.005362832114394755
2025;161;0.005362832114394755
2025;162;0.005362832114394755
2025;163;0.005362832114394755
2025;164;0.005362832114394755
2025;165;0.005362832114394755
2025;166;0.005362832114394755
2025;167;0.005362832114394755
2025;168;0.005362832114394755
2025;169;0.005362832114394755
2025;170;0.005362832114394755
2025;171;0.005362832114394755
2025;172;0.005362832114394755
2025;173;0.005362832114394755
2025;174;0.005362832114394755
2025;175;0.005362832114394755
2025;176;0.005362832114394755
2025;177;0.005362832114394755
2025;178;0.005362832114394755
2025;179;0.005362832114394755
2025;180;0.005362832114394755
2025;181;0.005362832114394755
2025;182;0.005362832114394755
2025;183;0.005362832114394755
2025;184;0.005362832114394755
2025;185;0.005362832114394755
2025;186;0.005362832114394755
2025;187;0.005362832114394755
2025;188;0.005362832114394755
2025;189;0.005362832114394755
2025;190;0.005362832114394755
2025;191;0.005362832114394755
2025;192;0.005362832114394755
2025;193;0.005362832114394755
2025;194;0.005362832114394755
2025;195;0.005362832114394755
2025;196;0.005362832114394755
2025;197;0.005362832114394755
2025;198;0.005362832114394755
2025;199;0.005362832114394755
2025;200;0.005362832114394755
2025;201;0.005362832114394755
2025;202;0.005362832114394755
2025;203;0.005362832114394755
2025;204;0.005362832114394755
2025;205;0.005362832114394755
2025;206;0.005362832114394755
2025;207;0.005362832114394755
2025;208;0.005362832114394755
2025;209;0.005362832114394755
2025;210;0.005362832114394755
2025;211;0.005362832114394755
2025;212;0.005136865241771497
2025;213;0.00483327616099521
2025;214;0.004438265368394244
2025;215;0.00405705407946493
2025;216;0.0034791998632146106
2025;217;0.003070389566941996
2025;218;0.0026874533400537246
2025;219;0.0023838642592774375
2025;220;0.0020837250544190624
2025;221;0.0018215344846577238
2025;222;0.0015627937908142971
2025;223;0.001319577538601476
2025;224;0.0011263844871983837
2025;225;0.00098838945048189
2025;226;0.0009280166219184237
2025;227;0.0009211168700825989
2025;228;0.0009987390782356268
2025;229;0.0011608832463775077
2025;230;0.0013247523524783445
2025;231;0.0014799967687844004
2025;232;0.001662840192433755
2025;233;0.0018215344846577238
2025;234;0.001971604087086911
2025;235;0.0022096455254228633
2025;236;0.0024873605368148084
2025;237;0.0028668468877851676
2025;238;0.0032566828665092635
2025;239;0.003496449242804173
2025;240;0.0037758891921550737
2025;241;0.003951832863968604
2025;242;0.004143300977412738
2025;243;0.0044641394377785875
2025;244;0.004795327525898174
2025;245;0.004921247996901974
2025;246;0.004938497376491536
2025;247;0.0049954203291370895
2025;248;0.0050678677234132505
2025;249;0.005142040055648365
2025;250;0.005254161022980518
2025;251;0.005362832114394755
2025;252;0.005362832114394755
2025;253;0.005362832114394755
2025;254;0.005362832114394755
2025;255;0.005362832114394755
2025;256;0.005362832114394755
2025;257;0.005362832114394755
2025;258;0.005362832114394755
2025;259;0.005362832114394755
2025;260;0.005362832114394755
2025;261;0.005264510650734255
2025;262;0.0050540682197416
2025;263;0.004726330007539926
2025;264;0.0044641394377785875
2025;265;0.004398591795338252
2025;266;0.004481388817368149
2025;267;0.004638358171633162
2025;268;0.004874674672010158
2025;269;0.005228286953596175
2025;270;0.005362832114394755
2025;271;0.005362832114394755
2025;272;0.005362832114394755
2025;273;0.005362832114394755
2025;274;0.005362832114394755
2025;275;0.005362832114394755
2025;276;0.005362832114394755
2025;277;0.005362832114394755
2025;278;0.005362832114394755
2025;279;0.005362832114394755
2025;280;0.005362832114394755
2025;281;0.005362832114394755
2025;282;0.005362832114394755
2025;283;0.005362832114394755
2025;284;0.005362832114394755
2025;285;0.005362832114394755
2025;286;0.005362832114394755
2025;287;0.005362832114394755
2025;288;0.005362832114394755
2025;289;0.005362832114394755
2025;290;0.005362832114394755
2025;291;0.005362832114394755
2025;292;0.005362832114394755
2025;293;0.005362832114394755
2025;294;0.005362832114394755
2025;295;0.005362832114394755
2025;296;0.005362832114394755
2025;297;0.005362832114394755
2025;298;0.005362832114394755
2025;299;0.005362832114394755
2025;300;0.005362832114394755
2025;301;0.005362832114394755
2025;302;0.005362832114394755
2025;303;0.005362832114394755
2025;304;0.005362832114394755
2025;305;0.005362832114394755
2025;306;0.005362832114394755
2025;307;0.005362832114394755
2025;308;0.005362832114394755
2025;309;0.005362832114394755
2025;310;0.005362832114394755
2025;311;0.005362832114394755
2025;312;0.005362832114394755
2025;313;0.005362832114394755
2025;314;0.005362832114394755
2025;315;0.005362832114394755
2025;316;0.005362832114394755
2025;317;0.005362832114394755
2025;318;0.005362832114394755
2025;319;0.005362832114394755
2025;320;0.005362832114394755
2025;321;0.005362832114394755
2025;322;0.005362832114394755
2025;323;0.005362832114394755
2025;324;0.005362832114394755
2025;325;0.005362832114394755
2025;326;0.005362832114394755
2025;327;0.005362832114394755
2025;328;0.005362832114394755
2025;329;0.005193788194417051
2025;330;0.004874674672010158
2025;331;0.004540036707972659
2025;332;0.0042140234337299425
2025;333;0.003982881747229814
2025;334;0.00404325457579328
2025;335;0.004320969587185225
2025;336;0.004709080627950365
2025;337;0.005050618343823689
2025;338;0.005224837077678262
2025;339;0.0053110839756260715
2025;340;0.00535248248664102
2025;341;0.005362832114394755
2025;342;0.005362832114394755
2025;343;0.005362832114394755
2025;344;0.005362832114394755
2025;345;0.005362832114394755
2025;346;0.005362832114394755
2025;347;0.005362832114394755
2025;348;0.005362832114394755
2025;349;0.005362832114394755
2025;350;0.005362832114394755
2025;351;0.005362832114394755
2025;352;0.005362832114394755
2025;353;0.005362832114394755
2025;354;0.005362832114394755
2025;355;0.005362832114394755
2025;356;0.005362832114394755
2025;357;0.005362832114394755
2025;358;0.005362832114394755
2025;359;0.005362832114394755
2025;360;0.005362832114394755
2025;361;0.005362832114394755
2025;362;0.005362832114394755
2025;363;0.005362832114394755
2025;364;0.005362832114394755
2025;365;0.005362832114394755
2025;366;0.005362832114394755
2025;367;0.005362832114394755
2025;368;0.005362832114394755
2025;369;0.005362832114394755
2025;370;0.005362832114394755
2025;371;0.005362832114394755
2025;372;0.005362832114394755
2025;373;0.005362832114394755
2025;374;0.005362832114394755
2025;375;0.005362832114394755
2025;376;0.005362832114394755
2025;377;0.005362832114394755
2025;378;0.005362832114394755
2025;379;0.005362832114394755
2025;380;0.005362832114394755
2025;381;0.00516273931115584
2025;382;0.004910898369148238
2025;383;0.004955746756081098
2025;384;0.0050713175993311625
2025;385;0.0051955131323760066
2025;386;0.005266235588693211
2025;387;0.005281760030323816
2025;388;0.005242086457267824
2025;389;0.005143764993607322
2025;390;0.004964371445875879
2025;391;0.005000595143013959
2025;392;0.005362832114394755
2025;393;0.005362832114394755
2025;394;0.005362832114394755
2025;395;0.005362832114394755
2025;396;0.005362832114394755
2025;397;0.005362832114394755
2025;398;0.005362832114394755
2025;399;0.005362832114394755
2025;400;0.005362832114394755
2025;401;0.005362832114394755
2025;402;0.005362832114394755
2025;403;0.005362832114394755
2025;404;0.005362832114394755
2025;405;0.005362832114394755
2025;406;0.005197238070334962
2025;407;0.004488288569203974
2025;408;0.0037172413015505636
2025;409;0.0030703895669419966
2025;410;0.002514959544158107
2025;411;0.0021320233172698357
2025;412;0.001938830265866744
2025;413;0.0018715576854674526
2025;414;0.001814634732821899
2025;415;0.0016455908128441934
2025;416;0.001417899002261978
2025;417;0.0012247059508588862
2025;418;0.0011643331222954197
2025;419;0.0011712328741312447
2025;420;0.0012333306406536672
2025;421;0.0013351019802320815
2025;422;0.0014420481336873648
2025;423;0.0015317449075530857
2025;424;0.0016559404405979306
2025;425;0.0018370589262883292
2025;426;0.002019902349937684
2025;427;0.0021699719523668713
2025;428;0.0022958924233706726
2025;429;0.002420087956415517
2025;430;0.0025166844821170632
2025;431;0.002608106193941741
2025;432;0.00271677728535598
2025;433;0.002832348128606044
2025;434;0.002996217234706881
2025;435;0.003173885844479367
2025;436;0.003286006811811518
2025;437;0.0033688038338414144
2025;438;0.0034774749252556546
2025;439;0.0036206447758490162
2025;440;0.0037827889439908976
2025;441;0.003922508918666348
2025;442;0.003941483236214866
2025;443;0.00391733410478948
2025;444;0.003820737579087933
2025;445;0.0036465188452333595
2025;446;0.003444701104035487
2025;447;0.003253232990591351
2025;448;0.0032428833628376143
2025;449;0.003304981129360037
2025;450;0.003322230508949598
2025;451;0.003261857680386132
2025;452;0.00310488832612112
2025;453;0.002858222197990386
2025;454;0.002583957062516354
2025;455;0.0022941674854117166
2025;456;0.0020112776601429027
2025;457;0.0017749611597659067
2025;458;0.001640415998967325
2025;459;0.0015593439148963845
2025;460;0.0014437730716463206
2025;461;0.0013282022283962564
2025;462;0.001254029896161141
2025;463;0.0012040066953514122
2025;464;0.0011608832463775073
2025;465;0.0011229346112804715
2025;466;0.0010332378374147502
2025;467;0.0009211168700825989
2025;468;0.0008107208407094036
2025;469;0.0006934250595003835
2025;470;0.0006434018586906543
2025;471;0.000688250245623515
2025;472;0.0007986462749967103
2025;473;0.0009521657533438102
2025;474;0.001079811162306567
2025;475;0.0011884822537208063
2025;476;0.0012954284071760897
2025;477;0.0014144491263440655
2025;478;0.001554169101019516
2025;479;0.0016904391997770538
2025;480;0.0018180846087398116
2025;481;0.0019353803899488317
2025;482;0.00199920309443021
2025;483;0.002042326543404114
2025;484;0.002076825302583238
2025;485;0.0021164988756392305
2025;486;0.0021061492478854933
2025;487;0.001988853466676473
2025;488;0.0018663828715905844
2025;489;0.001768061407930082
2025;490;0.0016559404405979306
2025;491;0.0015403695973478667
2025;492;0.0014851715826612688
2025;493;0.0015196703418403925
2025;494;0.0015593439148963845
2025;495;0.001504145900209787
2025;496;0.001397199746754504
2025;497;0.001329927166355213
2025;498;0.0013851251810418105
2025;499;0.00157486835652699
2025;500;0.001949179893620481
2025;501;0.0025132346061991512
2025;502;0.0031393870853002434
2025;503;0.0037586398125655112
2025;504;0.0043399439047337425
2025;505;0.00481947665732356
2025;506;0.0051506647454431466
2025;507;0.005362832114394755
2025;508;0.005362832114394755
2025;509;0.005362832114394755
2025;510;0.005362832114394755
2025;511;0.005362832114394755
2025;512;0.005362832114394755
2025;513;0.005362832114394755
2025;514;0.005362832114394755
2025;515;0.005010944770767697
2025;516;0.004598684598577169
2025;517;0.004283020952088189
2025;518;0.004051879265588062
2025;519;0.003832812144800627
2025;520;0.0036206447758490167
2025;521;0.003539572691778077
2025;522;0.0036689430386997895
2025;523;0.0038621360901028813
2025;524;0.003927683732543217
2025;525;0.003872485717856619
2025;526;0.003729315867263256
2025;527;0.0035826961407519806
2025;528;0.0034291766624048813
2025;529;0.0032963564395652556
2025;530;0.003211834479576403
2025;531;0.003177335720397279
2025;532;0.0030410656216397413
2025;533;0.0028030241833037887
2025;534;0.0025494583033372304
2025;535;0.002311416865001278
2025;536;0.002095799620131756
2025;537;0.0019422801417846559
2025;538;0.001768061407930082
2025;539;0.0016283414332546313
2025;540;0.0014575725753179702
2025;541;0.0012850787794223524
2025;542;0.001157433370459595
2025;543;0.00106946153455283
2025;544;0.0010694615345528305
2025;545;0.0010711864725117864
2025;546;0.001048762279045356
2025;547;0.0010435874651684876
2025;548;0.0010142635198662328
2025;549;0.0008779934211086946
2025;550;0.0007451731982690688
2025;551;0.0006485766725675228
2025;552;0.0005864789060451004
2025;553;0.0005571549607428453
2025;554;0.000553705084824933
2025;555;0.000553705084824933
2025;556;0.0005192063256458095
2025;557;0.00047435793871294886
2025;558;0.0004588334970823433
2025;559;0.00047435793871294886
2025;560;0.0005364557052353712
2025;561;0.0005968285337988375
2025;562;0.0006572013623623036
2025;563;0.0006710008660339531
2025;564;0.0006796255558287341
2025;565;0.0006934250595003835
2025;566;0.0006727258039929092
2025;567;0.0006261524791010925
2025;568;0.0005778542162503195
2025;569;0.0005571549607428453
2025;570;0.0005468053329891083
2025;571;0.0005519801468659769
2025;572;0.0005709544644144947
2025;573;0.0005261060774816341
2025;574;0.0004484838693286062
2025;575;0.00038638610280618377
2025;576;0.00031566364648898056
2025;577;0.0002897895771046378
2025;578;0.00029496439098150633
2025;579;0.00033291302607854227
2025;580;0.00042260979994426345
2025;581;0.000583029030127188
2025;582;0.0009556156292617224
2025;583;0.001566243666732209
2025;584;0.0022320697188892937
2025;585;0.002999667110624793
2025;586;0.0038897350974461805
2025;587;0.004740129511211577
2025;588;0.005269685464611123
2025;589;0.005362832114394755
2025;590;0.005362832114394755
2025;591;0.005362832114394755
2025;592;0.005362832114394755
2025;593;0.005362832114394755
2025;594;0.005362832114394755
2025;595;0.005362832114394755
2025;596;0.005362832114394755
2025;597;0.005233461767473044
2025;598;0.00467975668264811
2025;599;0.004481388817368149
2025;600;0.004619383854084644
2025;601;0.004922972934860931
2025;602;0.004991970453219179
2025;603;0.004916073183025106
2025;604;0.004976446011588572
2025;605;0.005097191668715504
2025;606;0.005038543778110994
2025;607;0.005012669708726654
2025;608;0.0049160731830251055
2025;609;0.0046159339781667325
2025;610;0.004307170083513575
2025;611;0.004126051597823178
2025;612;0.00416572517087917
2025;613;0.0042157483716888985
2025;614;0.004303720207595663
2025;615;0.004481388817368149
2025;616;0.004733229759375752
2025;617;0.005179988690745402
2025;618;0.005362832114394755
2025;619;0.005362832114394755
2025;620;0.005362832114394755
2025;621;0.005362832114394755
2025;622;0.005362832114394755
2025;623;0.005362832114394755
2025;624;0.005362832114394755
2025;625;0.005362832114394755
2025;626;0.005362832114394755
2025;627;0.005362832114394755
2025;628;0.005362832114394755
2025;629;0.005362832114394755
2025;630;0.005074767475249074
2025;631;0.004505537948793536
2025;632;0.004205398743935162
2025;633;0.004698731000196628
2025;634;0.00500921983280874
2025;635;0.004964371445875879
2025;636;0.004838450974872078
2025;637;0.004736679635293665
2025;638;0.0046642322410175045
2025;639;0.004646982861427943
2025;640;0.0046228337300025565
2025;641;0.004593509784700301
2025;642;0.0045038130108345795
2025;643;0.004372717725953911
2025;644;0.004217473309647854
2025;645;0.004063953831300754
2025;646;0.00395355780192756
2025;647;0.0038776605317334878
2025;648;0.0038604111521439244
2025;649;0.003951832863968603
2025;650;0.004107077280274659
2025;651;0.004367542912077042
2025;652;0.0049074484932303255
2025;653;0.005362832114394755
2025;654;0.005362832114394755
2025;655;0.005362832114394755
2025;656;0.005362832114394755
2025;657;0.005362832114394755
2025;658;0.005362832114394755
2025;659;0.005362832114394755
2025;660;0.005362832114394755
2025;661;0.005362832114394755
2025;662;0.005362832114394755
2025;663;0.005362832114394755
2025;664;0.005362832114394755
2025;665;0.005362832114394755
2025;666;0.005362832114394755
2025;667;0.005362832114394755
2025;668;0.00510409142055133
2025;669;0.004817751719364604
2025;670;0.004476214003491281
2025;671;0.0041812496125097735
2025;672;0.003729315867263256
2025;673;0.0032377085489607446
2025;674;0.002818548624934394
2025;675;0.0026132810078186093
2025;676;0.002675378774341032
2025;677;0.0028840962673747296
2025;678;0.0031514616510129366
2025;679;0.003372253709759327
2025;680;0.0035274981260653834
2025;681;0.00363271934156171
2025;682;0.003750015122770729
2025;683;0.0039725321194760774
2025;684;0.0040587790174238855
2025;685;0.00406567876925971
2025;686;0.004086378024767185
2025;687;0.004091552838644053
2025;688;0.00412950147374109
2025;689;0.004234722689237416
2025;690;0.004334769090856874
2025;691;0.0044158411749278155
2025;692;0.004412391299009903
2025;693;0.004360643160241216
2025;694;0.004310619959431488
2025;695;0.004241622441073241
2025;696;0.004076028397013449
2025;697;0.003813837827252108
2025;698;0.0034912744289273038
2025;699;0.003166986092643542
2025;700;0.0028806463914568168
2025;701;0.0026719288984231194
2025;702;0.002551183241296187
2025;703;0.0025684326208857485
2025;704;0.0026615792706693826
2025;705;0.0027616256722888402
2025;706;0.0028081989971806575
2025;707;0.002832348128606044
2025;708;0.002894445895128466
2025;709;0.002975517979199406
2025;710;0.003097988574285295
2025;711;0.0032497831146734383
2025;712;0.003363629019964547
2025;713;0.003387778151389933
2025;714;0.0033481045783339404
2025;715;0.0032428833628376143
2025;716;0.0030427905595986978
2025;717;0.0028409728184008243
2025;718;0.0026443298910798206
2025;719;0.002420087956415517
2025;720;0.0022165452772586886
2025;721;0.0020457764193220263
2025;722;0.0019250307621950947
2025;723;0.0018663828715905844
2025;724;0.0018905320030159706
2025;725;0.001971604087086911
2025;726;0.0020268021017735087
2025;727;0.002007827784224991
2025;728;0.001956079645456305
2025;729;0.001947454955661525
2025;730;0.0020250771638145528
2025;731;0.002263118602150505
2025;732;0.002625355573531302
2025;733;0.002968618227363582
2025;734;0.0032463332387555263
2025;735;0.0034705751734198298
2025;736;0.0036637682248229215
2025;737;0.0039000847251999173
2025;738;0.004239897503114285
2025;739;0.004628008543879425
2025;740;0.004921247996901974
2025;741;0.005095466730756548
2025;742;0.00515411462136106
2025;743;0.00516273931115584
2025;744;0.005161014373196883
2025;745;0.005204137822170788
2025;746;0.0053179837274618955
2025;747;0.0053593822384768435
2025;748;0.005269685464611123
2025;749;0.0050695926613722065
2025;750;0.0047867028361033934
2025;751;0.004493463383080843
2025;752;0.004236447627196373
2025;753;0.00398460668518877
2025;754;0.0037017168599199567
2025;755;0.0034240018485280125
2025;756;0.0032066596656995343
2025;757;0.0030807391946957334
2025;758;0.0030272661179680913
2025;759;0.002999667110624793
2025;760;0.0029116952747180284
2025;761;0.0027995743073858763
2025;762;0.002728851851068673
2025;763;0.0027392014788224102
2025;764;0.0027823249277963143
2025;765;0.002856497260031431
2025;766;0.002922044902471765
2025;767;0.002930669592266545
2025;768;0.0028789214534978604
2025;769;0.002858222197990386
2025;770;0.002972068103281494
2025;771;0.0031514616510129366
2025;772;0.003286006811811518
2025;773;0.003346379640374984
2025;774;0.0033343050746622916
2025;775;0.0033446547024160284
2025;776;0.0033515544542518537
2025;777;0.0033481045783339404
2025;778;0.0033964028411847145
2025;779;0.0035343978779012073
2025;780;0.00371379142563265
2025;781;0.0038828353456103566
2025;782;0.003994956312942507
2025;783;0.004077753334972404
2025;784;0.004157100481084389
2025;785;0.004164000232920213
2025;786;0.004122601721905265
2025;787;0.0040484293896701495
2025;788;0.0039725321194760774
2025;789;0.003934583484379041
2025;790;0.0040587790174238855
2025;791;0.0042519720688269785
2025;792;0.004348568594528523
2025;793;0.0043761676018718235
2025;794;0.004257146882703847
2025;795;0.004044979513752237
2025;796;0.003731040805222212
2025;797;0.003386053213430977
2025;798;0.0030238162420501793
2025;799;0.002639155077202952
2025;800;0.0023010672372475406
2025;801;0.002073375426665326
2025;802;0.001988853466676473
2025;803;0.0020337018536093336
2025;804;0.002161347262572091
2025;805;0.002259668726232593
2025;806;0.0022286198429713813
2025;807;0.002052676171157851
2025;808;0.001862932995672672
2025;809;0.0019008816307697074
2025;810;0.0022355195948072066
2025;811;0.0028392478804418683
2025;812;0.003536122815860165
2025;813;0.004146750853330651
2025;814;0.004626283605920469
2025;815;0.004981620825465442
2025;816;0.005264510650734255
2025;817;0.005362832114394755
2025;818;0.005362832114394755
2025;819;0.005362832114394755
2025;820;0.005362832114394755
2025;821;0.005362832114394755
2025;822;0.005362832114394755
2025;823;0.005362832114394755
2025;824;0.005362832114394755
2025;825;0.005362832114394755
2025;826;0.005362832114394755
2025;827;0.005362832114394755
2025;828;0.005362832114394755
2025;829;0.005362832114394755
2025;830;0.005362832114394755
2025;831;0.005362832114394755
2025;832;0.005362832114394755
2025;833;0.005362832114394755
2025;834;0.005362832114394755
2025;835;0.005362832114394755
2025;836;0.005362832114394755
2025;837;0.005362832114394755
2025;838;0.005081667227084899
2025;839;0.004714255441827233
2025;840;0.004326144401062094
2025;841;0.0040139306304910255
2025;842;0.0038604111521439253
2025;843;0.003791413633785679
2025;844;0.003736215619099081
2025;845;0.003729315867263256
2025;846;0.003753464998688643
2025;847;0.0037655395644013356
2025;848;0.003662043286863965
2025;849;0.003570621575039287
2025;850;0.0034464260419944425
2025;851;0.003320505570990642
2025;852;0.0032377085489607455
2025;853;0.003194585099986841
2025;854;0.003130762395505462
2025;855;0.0030531401873524345
2025;856;0.0030807391946957334
2025;857;0.00331705569507273
2025;858;0.0036033953962594546
2025;859;0.0038259123929648016
2025;860;0.004029455072121632
2025;861;0.004257146882703847
2025;862;0.00458488509490552
2025;863;0.004952296880163186
2025;864;0.005226562015637218
2025;865;0.005362832114394755
2025;866;0.005362832114394755
2025;867;0.005362832114394755
2025;868;0.005362832114394755
2025;869;0.005362832114394755
2025;870;0.005362832114394755
2025;871;0.005362832114394755
2025;872;0.005362832114394755
2025;873;0.005114441048305067
2025;874;0.004600409536536125
2025;875;0.004148475791289607
2025;876;0.003893184973364093
2025;877;0.0036723929146177028
2025;878;0.0033774285236361965
2025;879;0.0031859604101920603
2025;880;0.003130762395505462
2025;881;0.0032066596656995343
2025;882;0.003134212271423375
2025;883;0.003108338202039032
2025;884;0.0030272661179680913
2025;885;0.002996217234706881
2025;886;0.0032256339832480514
2025;887;0.0036775677284945703
2025;888;0.004079478272931359
2025;889;0.004300270331677751
2025;890;0.004764278642636962
2025;891;0.0053248834792977194
2025;892;0.005362832114394755
2025;893;0.005362832114394755
2025;894;0.005362832114394755
2025;895;0.005362832114394755
2025;896;0.005362832114394755
2025;897;0.005362832114394755
2025;898;0.005362832114394755
2025;899;0.005362832114394755
2025;900;0.005362832114394755
2025;901;0.005362832114394755
2025;902;0.005362832114394755
2025;903;0.005362832114394755
2025;904;0.005362832114394755
2025;905;0.005362832114394755
2025;906;0.005362832114394755
2025;907;0.005362832114394755
2025;908;0.005362832114394755
2025;909;0.005362832114394755
2025;910;0.005362832114394755
2025;911;0.005362832114394755
2025;912;0.005362832114394755
2025;913;0.005362832114394755
2025;914;0.005362832114394755
2025;915;0.005362832114394755
2025;916;0.005362832114394755
2025;917;0.005362832114394755
2025;918;0.005362832114394755
2025;919;0.005362832114394755
2025;920;0.005362832114394755
2025;921;0.005362832114394755
2025;922;0.005362832114394755
2025;923;0.005362832114394755
2025;924;0.005362832114394755
2025;925;0.005362832114394755
2025;926;0.005362832114394755
2025;927;0.005362832114394755
2025;928;0.005362832114394755
2025;929;0.005362832114394755
2025;930;0.005362832114394755
2025;931;0.005362832114394755
2025;932;0.005362832114394755
2025;933;0.005362832114394755
2025;934;0.005362832114394755
2025;935;0.005362832114394755
2025;936;0.005362832114394755
2025;937;0.005362832114394755
2025;938;0.005362832114394755
2025;939;0.005362832114394755
2025;940;0.005362832114394755
2025;941;0.005362832114394755
2025;942;0.005362832114394755
2025;943;0.005362832114394755
2025;944;0.005362832114394755
2025;945;0.005362832114394755
2025;946;0.005362832114394755
2025;947;0.005362832114394755
2025;948;0.005362832114394755
2025;949;0.005362832114394755
2025;950;0.005362832114394755
2025;951;0.005362832114394755
2025;952;0.005362832114394755
2025;953;0.005362832114394755
2025;954;0.005362832114394755
2025;955;0.005362832114394755
2025;956;0.005362832114394755
2025;957;0.005362832114394755
2025;958;0.005362832114394755
2025;959;0.005362832114394755
2025;960;0.005362832114394755
2025;961;0.005362832114394755
2025;962;0.005362832114394755
2025;963;0.005269685464611123
2025;964;0.004753929014883226
2025;965;0.004281296014129232
2025;966;0.003948382988050691
2025;967;0.0034119272828153193
2025;968;0.0031238626436696374
2025;969;0.002873746639620992
2025;970;0.002792674555550052
2025;971;0.002794399493509008
2025;972;0.0026615792706693817
2025;973;0.002651229642915645
2025;974;0.0030289910559270477
2025;975;0.0037741642541961173
2025;976;0.004512437700629361
2025;977;0.005024744274439346
2025;978;0.0053611071764358
