Year_name,,PV,Onshore_wind
2025,88,0.3256599740468913,1.6077037413414899
2025,89,0.0,1.6191329148581355
2025,90,0.0,0.1289499240833425
2025,91,0.0,1.710566302991301
2025,92,0.0,1.7562829970578835
2025,93,0.0,1.7829510685967236
2025,94,0.0,1.7905705176078204
2025,95,0.0,1.8248580381577575
2025,96,0.0,1.885813630246534
2025,97,0.0,1.8820039057409856
2025,98,0.0,1.8781941812354372
2025,99,0.0,1.92391087530202
2025,100,0.0,2.00391508991854
2025,101,0.0,2.0839193045350592
2025,102,0.0,2.1563040701404814
2025,103,0.0,2.194401315195967
2025,104,0.0,2.21344993772371
2025,105,0.0,2.221069386734807
2025,106,0.0,2.16011379464603
2025,107,0.17911298572579018,2.061060957501768
2025,108,0.26459872891309916,1.9467692223353108
2025,109,0.35822597145158036,1.9620081203575055
2025,110,0.37857971982951105,1.9429594978297626
2025,111,0.31344772502013285,1.8324774871688543
2025,112,0.1587592373478595,1.7448538235412379
2025,113,0.0,1.8324774871688543
2025,114,0.0,1.8591455587076944
2025,115,0.0,1.8248580381577575
2025,116,0.0,1.7829510685967236
2025,117,0.0,1.7639024460689807
2025,118,0.0,1.8134288646411119
2025,119,0.0,1.8591455587076944
2025,120,0.0,1.794380242113369
2025,121,0.0,1.7296149255190434
2025,122,0.0,0.07511354193100844
2025,123,0.0,1.6534204354080726
2025,124,0.0,1.5734162207915525
2025,125,0.0,1.4896022816694847
2025,126,0.0,1.4057883425474165
2025,127,0.0,1.3257841279308966
2025,128,0.0,1.2457799133143772
2025,129,0.0,1.1505368006756633
2025,130,0.0,1.0400547900147554
2025,131,0.1669007366990318,0.9295727793538472
2025,132,0.3256599740468913,0.7390865540764195
2025,133,0.44371171463888937,0.6019364718766714
2025,134,0.4111457172342003,0.5676489513267345
2025,135,0.289023226966616,0.5257419817657005
2025,136,0.15468848767227336,0.5409808797878947
2025,137,0.0,0.6209850944044144
2025,138,0.0,0.07511354193100844
2025,139,0.0,0.7733740746263565
2025,140,0.0,0.845758840231779
2025,141,0.0,0.8343296667151334
2025,142,0.0,0.6552726149543512
2025,143,0.0,0.4724058386880207
2025,144,0.0,0.3924016240715011
2025,145,0.0,0.33144603198272415
2025,146,0.0,0.31239740945498146
2025,147,0.0,0.33906548099382133
2025,148,0.0,0.3924016240715011
2025,149,0.0,0.4381183181380838
2025,150,0.0,0.529551706271249
2025,151,0.0,0.7009893090209339
2025,152,0.0,0.9486214018815899
2025,153,0.0,1.2495896378199258
2025,154,0.0,1.497221730680582
2025,155,0.15468848767227336,1.6000842923303926
2025,156,0.39893346820744185,1.6115134658470385
2025,157,0.4844192113947508,1.8439066606855001
2025,158,0.3256599740468913,2.342980570912361
2025,159,0.19539598442813477,2.426794510034429
2025,160,0.0,2.4915598266287544
2025,161,0.0,2.7696697155337984
2025,162,0.0,2.990633736855615
2025,163,0.0,3.097306023010974
2025,164,0.0,3.0249212574055524
2025,165,0.0,3.101115747516523
2025,166,0.0,3.322079768838339
2025,167,0.0,3.4135131569715047
2025,168,0.0,2.860252490315018
2025,169,0.0,3.402083983454859
2025,170,0.0,3.417322881477053
2025,171,0.0,3.4058937079604075
2025,172,0.0,3.383035360927116
2025,173,0.0,3.421132605982602
2025,174,0.0,3.463039575543636
2025,175,0.0,3.493517371588024
2025,176,0.0,3.4897076470824757
2025,177,0.0,3.455420126532539
2025,178,0.0,3.421132605982602
2025,179,0.21982048248165162,3.4139668638164027
2025,180,0.37857971982951105,2.60160322049627
2025,181,0.0,3.520185443126864
2025,182,1.3067106458631512,2.259668223326872
2025,183,0.0,3.600189657743383
2025,184,0.0,3.565902137193447
2025,185,0.0,3.5278048921379614
2025,186,0.0,3.47827847356583
2025,187,0.0,3.4325617794992476
2025,188,0.0,3.3944645344437614
2025,189,0.0,3.341128391366082
2025,190,0.0,3.2839825237828535
2025,191,0.0,3.318270044332791
2025,192,0.0,3.3525575648827277
2025,193,0.0,3.367796462904922
2025,194,0.0,2.860252490315018
2025,195,0.0,3.4401812285103444
2025,196,0.0,3.421132605982602
2025,197,0.0,3.383035360927116
2025,198,0.0,3.2916019727939507
2025,199,0.0,3.1620713396052995
2025,200,0.0,3.078257400483232
2025,201,0.0,3.093496298505426
2025,202,0.10991024124082581,2.967775389822324
2025,203,0.374508970153925,2.941107318283484
2025,204,0.6431784487426102,2.891580899711353
2025,205,0.9403431750603987,2.6934441712376556
2025,206,1.070607164679155,1.7896453256358629
2025,207,0.8833526796021925,2.750434666695862
2025,208,0.2930939766422021,2.8153864096003813
2025,209,0.0,2.697284949928376
2025,210,0.0,2.6287099088285024
2025,211,0.0,2.6287099088285024
2025,212,0.0,2.6782363274006333
2025,213,0.0,2.7125238479505707
2025,214,0.0,2.647758531356245
2025,215,0.0,2.5791834902563715
2025,216,0.0,2.4991792756398516
2025,217,0.0,2.3239319483846175
2025,218,0.0,0.07511354193100844
2025,219,0.0,1.9048622527742771
2025,220,0.0,1.7029468539802037
2025,221,0.0,1.5124606287027762
2025,222,0.0,1.3905494445252222
2025,223,0.0,1.215302117269989
2025,224,0.0,1.051483963531401
2025,225,0.0,0.9333825038593957
2025,226,0.0,0.777183799131905
2025,227,0.19132523475254862,0.63241426792106
2025,228,0.3338014733980636,0.4647863896769236
2025,229,0.435570215287717,0.28953906242169014
2025,230,0.4192872165853725,0.22096402132181617
2025,231,0.317518474695719,0.20572512329962192
2025,232,0.18318373540137634,0.22477374582736467
2025,233,0.0,0.30477796044388433
2025,234,0.0,0.39621134857704965
2025,235,0.0,0.4838350122046664
2025,236,0.0,0.5409808797878947
2025,237,0.0,0.5600295023156374
2025,238,0.0,0.5828878493489288
2025,239,0.0,0.674321237482094
2025,240,0.0,0.8495685647373276
2025,241,0.0,1.017196442981464
2025,242,0.0,1.1010103821035322
2025,243,0.0,1.196253494742246
2025,244,0.0,1.283877158369863
2025,245,0.0,1.4896022816694847
2025,246,0.0,1.7448538235412379
2025,247,0.0,1.8972428037631799
2025,248,0.0,1.8743844567298886
2025,249,0.0,1.7867607931022715
2025,250,0.0,1.6191329148581355
2025,251,0.2116789831304793,1.443885587602902
2025,252,0.5861879532844042,1.3867397200196736
2025,253,0.7245934422543331,1.7562829970578835
2025,254,0.4477824643144755,2.122016549590545
2025,255,0.20760823345489318,2.148684621129384
2025,256,0.10991024124082581,2.18678186618487
2025,257,0.0,2.18678186618487
2025,258,0.0,2.141065172118288
2025,259,0.0,2.0839193045350592
2025,260,0.0,2.0496317839851224
2025,261,0.0,2.0724901310184136
2025,262,0.0,2.034392885962928
2025,263,0.0,1.9010525282687283
2025,264,0.0,1.752473272552335
2025,265,0.0,1.683898231452461
2025,266,0.0,1.7029468539802037
2025,267,0.0,1.7829510685967236
2025,268,0.0,1.8591455587076944
2025,269,0.0,1.9277205998075684
2025,270,0.0,2.1563040701404814
2025,271,0.0,2.3544097444290064
2025,272,0.0,2.445843132562172
2025,273,0.0,2.8611031036669643
2025,274,0.0,3.08206712498878
2025,275,0.07734424383613668,2.390936239520402
2025,276,0.0,3.1392129925720087
2025,277,0.0,3.047779604438843
2025,278,0.0,3.009682359383358
2025,279,0.0,3.0020629103722607
2025,280,0.0,3.0249212574055524
2025,281,0.0,3.070637951472135
2025,282,0.0,3.043969879933295
2025,283,0.0,3.0058726348778095
2025,284,0.0,2.9487267672945805
2025,285,0.0,2.8496739301503182
2025,286,0.0,2.689665500917279
2025,287,0.0,2.453462581573269
2025,288,0.0,0.07511354193100844
2025,289,0.0,2.5258473471786917
2025,290,0.0,2.7658599910282504
2025,291,0.0,3.028730981911101
2025,292,0.0,2.9639656653167754
2025,293,0.0,2.9792045633389694
2025,294,0.0,3.1887394111441396
2025,295,0.0,3.116354645538717
2025,296,0.0,3.1277838190553626
2025,297,0.0,3.1658810641108484
2025,298,0.0,3.2154074826829797
2025,299,0.27274022826427147,3.318270044332791
2025,300,0.35822597145158036,3.328083347749206
2025,301,0.3093769753445467,3.3244103709535073
2025,302,0.317518474695719,3.248860394494304
2025,303,0.3378722230736497,3.295915123224405
2025,304,0.2523864798863407,2.607866010428677
2025,305,0.0,3.5468535146657043
2025,306,0.0,3.573521586204543
2025,307,0.0,3.5697118616989956
2025,308,0.0,3.554472963676801
2025,309,0.0,3.5354243411490587
2025,310,0.0,3.5011368205991213
2025,311,0.0,3.4897076470824757
2025,312,0.0,3.4668493000491845
2025,313,0.0,3.459229851038087
2025,314,0.0,2.731302566231675
2025,315,0.0,3.318270044332791
2025,316,0.0,3.261124176749562
2025,317,0.0,3.2154074826829797
2025,318,0.0,3.1392129925720087
2025,319,0.0,3.097306023010974
2025,320,0.0,3.055399053449941
2025,321,0.0,2.975394838833421
2025,322,0.19946673410372093,2.720143296961667
2025,323,0.606541701662335,2.548705694211983
2025,324,0.9444139247359847,1.862002183426699
2025,325,1.0868901633814998,2.2324985602514524
2025,326,0.7815839377125391,2.0953484780517044
2025,327,0.7693716886857807,1.965817844863054
2025,328,0.46813621269240624,1.6800885069469123
2025,329,0.10176874188965351,1.4819828326583877
2025,330,0.0,1.3981688935363195
2025,331,0.0,1.230541015292183
2025,332,0.0,1.0667228615535953
2025,333,0.0,0.9410019528704928
2025,334,0.0,0.8381393912206819
2025,335,0.0,0.7733740746263565
2025,336,0.0,0.8038518706707449
2025,337,0.0,0.9790991979259784
2025,338,0.0,0.07511354193100844
2025,339,0.0,1.5162703532083244
2025,340,0.0,1.7410440990356895
2025,341,0.0,1.9315303243131166
2025,342,0.0,2.1258262740960934
2025,343,0.0,2.2972638768457783
2025,344,0.0,2.430604234539978
2025,345,0.0,2.5029890001454
2025,346,0.34601372242482203,2.3620291934401036
2025,347,0.8019376860904698,2.1829721416793215
2025,348,1.16016365754205,2.1639235191515787
2025,349,1.0461826666256382,2.4725112041010116
2025,350,0.8467159325219172,2.0135365577931004
2025,351,0.635036949391438,2.682046051906182
2025,352,0.2768109779398576,2.529605130222826
2025,353,0.0,2.571564041245274
2025,354,0.0,2.632519633334051
2025,355,0.0,2.674426602895085
2025,356,0.0,2.6287099088285024
2025,357,0.0,2.6515682558617932
2025,358,0.0,2.647758531356245
2025,359,0.0,2.8153864096003813
2025,360,0.0,2.9334878692723865
2025,361,0.0,2.682046051906182
2025,362,0.0,2.4763209286065604
2025,363,0.0,2.457272306078817
2025,364,0.0,2.2945136511934416
2025,365,0.0,2.4915598266287544
2025,366,0.0,2.4991792756398516
2025,367,0.0,2.544895969706434
2025,368,0.0,2.5944223882785655
2025,369,0.0,2.5982321127841144
2025,370,0.0,2.6134710108063084
2025,371,0.08955649286289509,2.6134710108063084
2025,372,0.16282998702344564,2.643586121139238
2025,373,0.1872544850769625,2.883961450700255
2025,374,0.1872544850769625,2.941107318283484
2025,375,0.11398099091641195,2.941107318283484
2025,376,0.0,2.975394838833421
2025,377,0.0,3.028730981911101
2025,378,0.0,3.0630185024610377
2025,379,0.0,3.1239740945498142
2025,380,0.0,2.8064161081626837
2025,381,0.0,2.990633736855615
2025,382,0.0,2.590612663773017
2025,383,0.0,2.118206825084996
2025,384,0.0,1.7981899666189174
2025,385,0.0,1.6800885069469123
2025,386,0.0,1.7143760274968494
2025,387,0.0,1.7715218950800775
2025,388,0.0,0.07511354193100844
2025,389,0.0,1.8134288646411119
2025,390,0.0,1.9010525282687283
2025,391,0.0,1.8781941812354372
2025,392,0.0,1.7867607931022715
2025,393,0.0,2.0153442634351855
2025,394,0.0,2.563944592234177
2025,395,0.35822597145158036,2.941107318283484
2025,396,0.9281309260336401,2.638247943156383
2025,397,1.0502534163012245,2.58353392999683
2025,398,1.1438806588397057,2.5424286603610806
2025,399,0.9891921711674321,2.644595175130622
2025,400,0.27274022826427147,3.379225636421568
2025,401,0.0,3.299221421805048
2025,402,0.0,2.731302566231675
2025,403,0.0,3.280172799277305
2025,404,0.0,3.2154074826829797
2025,405,0.0,3.0744476759776833
2025,406,0.0,2.7620502665227016
2025,407,0.0,2.6668071538839877
2025,408,0.0,2.430604234539978
2025,409,0.0,2.0572512329962196
2025,410,0.0,1.6343718128803297
2025,411,0.0,1.1429173516645663
2025,412,0.0,0.7238476560542253
2025,413,0.0,0.4228794201158895
2025,414,0.0,0.23620291934401036
2025,415,0.0,0.1333403576941994
2025,416,0.0,0.06857504109987397
2025,417,0.0,0.06095559208877687
2025,418,0.10176874188965351,0.1409598067052965
2025,419,0.2808817276154438,0.28953906242169014
2025,420,0.4559239636656478,0.35049465451046696
2025,421,0.5943294526355765,0.4266891446214381
2025,422,0.6472491984181963,0.5143128082490549
2025,423,0.5332682075017844,0.5905072983600259
2025,424,0.29716472631778823,0.6819406864931912
2025,425,0.06106124513379211,0.9257630548482986
2025,426,0.0,1.2610188113365712
2025,427,0.0,1.5010314551861303
2025,428,0.0,1.6191329148581355
2025,429,0.0,1.6267523638692327
2025,430,0.0,0.0
2025,431,0.0,1.4324564140862563
2025,432,0.0,1.4248369650751591
2025,433,0.0,1.4095980670529649
2025,434,0.0,1.3867397200196736
2025,435,0.0,1.443885587602902
2025,436,0.0,1.5162703532083244
2025,437,0.0,1.5848453943081986
2025,438,0.0,1.6077037413414899
2025,439,0.0,1.6458009863969754
2025,440,0.0,1.683898231452461
2025,441,0.0,1.7029468539802037
2025,442,0.403004217883028,1.6038940168359412
2025,443,1.1438806588397057,1.3829299955141252
2025,444,1.1987123668211939,1.6077037413414899
2025,445,1.8587225047174427,1.752473272552335
2025,446,1.7504223605020404,1.6648496089247182
2025,447,1.3026398961875651,1.4896022816694847
2025,448,0.6757444461472994,1.3295938524364452
2025,449,0.12619323994317036,1.5086509041972276
2025,450,0.0,1.7219954765079464
2025,451,0.0,1.7677121705745293
2025,452,0.0,1.6800885069469123
2025,453,0.0,1.5353189757360675
2025,454,0.0,1.3600716484808335
2025,455,0.0,1.196253494742246
2025,456,0.0,1.0781520350702407
2025,457,0.0,0.9943380959481727
2025,458,0.0,0.9448116773760414
2025,459,0.0,0.9333825038593957
2025,460,0.0,0.9448116773760414
2025,461,0.0,0.9181436058372014
2025,462,0.0,0.8648074627595217
2025,463,0.0,0.8267102177040363
2025,464,0.0,0.777183799131905
2025,465,0.0,0.7314671050653224
2025,466,0.7530886899834359,0.6019364718766714
2025,467,1.7544931101776267,0.4762155631935693
2025,468,2.324398064759686,0.4381183181380838
2025,469,2.540147797565752,0.44954749165472935
2025,470,2.462803553729615,0.4266891446214381
2025,471,0.0,0.44954749165472935
2025,472,1.3759133903481158,0.5600295023156374
2025,473,0.3704382204783388,0.8038518706707449
2025,474,0.0,1.0210061674870126
2025,475,0.0,1.0781520350702407
2025,476,0.0,0.9867186469370756
2025,477,0.0,0.8229004931984877
2025,478,0.0,0.6514628904488027
2025,479,0.0,0.5181225327546034
2025,480,0.0,0.3771627260493069
2025,481,0.0,0.22096402132181617
2025,482,0.0,0.09524311263871385
2025,483,0.0,0.03428752054993699
2025,484,0.0,0.011429173516645663
2025,485,0.0,0.011429173516645663
2025,486,0.0,0.022858347033291326
2025,487,0.0,0.03428752054993699
2025,488,0.0,0.03809724505548554
2025,489,0.0,0.03428752054993699
2025,490,0.9281309260336401,0.0
2025,491,1.7748468585555575,0.06095559208877687
2025,492,2.2796198183282392,0.08381393912206819
2025,493,2.475015802756374,0.10667228615535952
2025,494,2.3895300595690645,0.20191539879407336
2025,495,1.9783065172329115,0.31620713396053
2025,496,1.2782153981340483,0.4762155631935693
2025,497,0.317518474695719,0.674321237482094
2025,498,0.0,0.8990949833094587
2025,499,0.0,1.1810145967200518
2025,500,0.0,1.443885587602902
2025,501,0.0,1.7029468539802037
2025,502,0.0,1.9505789468408599
2025,503,0.0,2.0915387535461565
2025,504,0.0,2.118206825084996
2025,505,0.0,2.129635998601642
2025,506,0.0,2.175352692668224
2025,507,0.0,2.2172596622292584
2025,508,0.0,2.3086930503624234
2025,509,0.0,2.430604234539978
2025,510,0.0,2.647758531356245
2025,511,0.0,2.468280483356539
2025,512,0.0,2.9601559408112266
2025,513,0.0,2.990633736855615
2025,514,0.0,2.7887183380615417
2025,515,0.0692027444849644,2.411555612012235
2025,516,0.15468848767227336,1.9315303243131166
2025,517,0.24017423085958228,1.5657967717804557
2025,518,0.29716472631778823,1.230541015292183
2025,519,0.3256599740468913,0.9257630548482986
2025,520,0.24017423085958228,0.8190907686929391
2025,521,0.08955649286289509,0.8419491157262305
2025,522,0.0,1.1391076271590177
2025,523,0.0,1.5276995267249704
2025,524,0.0,1.6191329148581355
2025,525,0.0,1.6686593334302668
2025,526,0.0,1.7296149255190434
2025,527,0.0,0.0
2025,528,0.0,1.7905705176078204
2025,529,0.0,1.7410440990356895
2025,530,0.0,1.657230159913621
2025,531,0.0,1.5848453943081986
2025,532,0.0,1.5429384247471645
2025,533,0.0,1.3905494445252222
2025,534,0.0,1.2000632192477947
2025,535,0.0,1.1086298311146292
2025,536,0.0,1.0819617595757893
2025,537,0.0,1.1200590046312748
2025,538,0.1669007366990318,1.0819617595757893
2025,539,0.5251267081506122,0.9752894734204299
2025,540,0.8629989312242619,1.0400547900147554
2025,541,0.9891921711674321,0.0
2025,542,1.16016365754205,1.196253494742246
2025,543,1.21308340332467,1.1086298311146292
2025,544,0.635036949391438,0.9448116773760414
2025,545,0.12619323994317036,0.9333825038593957
2025,546,0.0,0.9943380959481727
2025,547,0.0,0.9448116773760414
2025,548,0.0,0.8305199422095848
2025,549,0.0,0.6933698600098368
2025,550,0.0,0.529551706271249
2025,551,0.0,0.3924016240715011
2025,552,0.0,0.26287099088285026
2025,553,0.0,0.1638181537385878
2025,554,0.0,0.11429173516645662
2025,555,0.0,0.0914333881331653
2025,556,0.0,0.06476531659432543
2025,557,0.0,0.041906969561034096
2025,558,0.0,0.041906969561034096
2025,559,0.0,0.05714586758322831
2025,560,0.0,0.07238476560542254
2025,561,0.0,0.11048201066090808
2025,562,0.0,0.16762787824413639
2025,563,0.5617634552308876,0.2323931948384618
2025,564,0.8263621841439867,0.2781098889050444
2025,565,1.0583949156523966,0.33144603198272415
2025,566,0.0,0.41145024659924384
2025,567,0.6757444461472994,0.45335721616027796
2025,568,0.43964096496330324,0.45335721616027796
2025,569,0.1384054889699288,0.44954749165472935
2025,570,0.0,0.4266891446214381
2025,571,0.0,0.3466849300049184
2025,572,0.0,0.2971585114327872
2025,573,0.0,0.3276363074771756
2025,574,0.0,0.35430437901601547
2025,575,0.0,0.3276363074771756
2025,576,0.0,0.2743001643994959
2025,577,0.0,0.19429594978297626
2025,578,0.0,0.12953063318865085
2025,579,0.0,0.1257209086831023
2025,580,0.0,0.15619870472749073
2025,581,0.0,0.17524732725523348
2025,582,0.0,0.0
2025,583,0.0,0.33906548099382133
2025,584,0.0,0.5828878493489288
2025,585,0.0,0.8876658097928132
2025,586,0.08141499351172282,1.085771484081338
2025,587,0.17911298572579018,1.26482853584212
2025,588,0.24424498053516844,1.6458009863969754
2025,589,0.14247623864551495,2.0153442634351855
2025,590,0.08548574318730896,2.2096402132181607
2025,591,0.0,2.453462581573269
2025,592,0.0,2.563944592234177
2025,593,0.0,2.445843132562172
2025,594,0.0,2.36962719312445
2025,595,0.0,2.682046051906182
2025,596,0.0,2.6668071538839877
2025,597,0.0,2.743001643994959
2025,598,0.0,2.6668071538839877
2025,599,0.0,2.5791834902563715
2025,600,0.0,2.4496528570677203
2025,601,0.0,2.453462581573269
2025,602,0.0,2.4725112041010116
2025,603,0.0,2.453462581573269
2025,604,0.0,2.4915598266287544
2025,605,0.0,2.5753737657508227
2025,606,0.0,2.36962719312445
2025,607,0.0,2.6363293578395988
2025,608,0.0,2.758240542017153
2025,609,0.0,2.743001643994959
2025,610,0.11398099091641195,2.6134710108063084
2025,611,0.3215892243713051,2.487750102123206
2025,612,0.6594614474449548,2.282024978823584
2025,613,0.9932629208430184,2.3239319483846175
2025,614,1.0339704175988798,2.430604234539978
2025,615,0.7571594396590221,2.670616878389536
2025,616,0.3541552217759942,2.868722552678061
2025,617,0.0,3.0630185024610377
2025,618,0.0,3.219217207188528
2025,619,0.0,3.322079768838339
2025,620,0.0,2.36962719312445
2025,621,0.0,3.482088198071379
2025,622,0.0,1.2718652179965813
2025,623,0.0,3.493517371588024
2025,624,0.0,3.512542487037689
2025,625,0.0,3.539234065654607
2025,626,0.0,3.470659024554733
2025,627,0.0,3.421132605982602
2025,628,0.0,3.383035360927116
2025,629,0.0,3.261124176749562
2025,630,0.0,3.0020629103722607
2025,631,0.0,2.708714123445022
2025,632,0.0,2.221069386734807
2025,633,0.0,1.7677121705745293
2025,634,0.0,2.0572512329962196
2025,635,0.0,2.9449170427890325
2025,636,0.15468848767227336,3.341128391366082
2025,637,0.29716472631778823,3.3140310509519897
2025,638,0.29716472631778823,3.1963588601552364
2025,639,0.2768109779398576,3.078257400483232
2025,640,0.23203273150841003,3.169690788616397
2025,641,0.0,3.2344561052107226
2025,642,0.0,3.306840870816145
2025,643,0.0,3.4516104020269904
2025,644,0.0,3.539234065654607
2025,645,0.0,3.611195777269778
2025,646,0.0,3.566378869190023
2025,647,0.0,3.611195777269778
2025,648,0.0,3.5663788691900233
2025,649,0.0,3.6337873462980546
2025,650,0.0,3.566378869190023
2025,651,0.0,3.6337873462980546
2025,652,0.0,1.2718652179965813
2025,653,0.0,3.611195777269778
2025,654,0.0,3.5663788691900233
2025,655,0.0,3.6039993822489316
2025,656,0.0,3.4912653272590144
2025,657,0.0,3.4668493000491845
2025,658,0.1669007366990318,2.2565628385777527
2025,659,0.3378722230736497,3.273323554196128
2025,660,0.5251267081506122,3.0412521610394108
2025,661,0.5984002023111626,3.0353871439868914
2025,662,0.7205226925787469,2.845856176611276
2025,663,0.6309661997158519,3.002821146582203
2025,664,0.5332682075017844,3.0331106616882386
2025,665,0.12619323994317036,3.0058726348778095
2025,666,0.0,2.830625307622576
2025,667,0.0,2.6668071538839877
2025,668,0.0,2.563944592234177
2025,669,0.0,2.3620291934401036
2025,670,0.0,2.247737458273647
2025,671,0.0,2.0496317839851224
2025,672,0.0,1.9086719772798257
2025,673,0.0,1.6000842923303926
2025,674,0.0,1.272447984853217
2025,675,0.0,1.0057672694648183
2025,676,0.0,0.9562408508926871
2025,677,0.0,1.1810145967200518
2025,678,0.0,1.470553659141742
2025,679,0.0,1.6877079559580093
2025,680,0.0,1.7905705176078204
2025,681,0.0,1.7905705176078204
2025,682,0.43964096496330324,1.5086509041972276
2025,683,1.616087621207698,1.2381604643032802
2025,684,1.8684741010940389,1.5734162207915525
2025,685,1.3799841400237018,1.710566302991301
2025,686,0.9566261737627431,1.7677121705745293
2025,687,0.435570215287717,1.7677121705745293
2025,688,0.16282998702344564,1.7562829970578835
2025,689,0.0,1.8972428037631799
2025,690,0.0,0.07511354193100844
2025,691,0.0,2.0839193045350592
2025,692,0.0,2.0839193045350592
2025,693,0.0,1.8591455587076944
2025,694,0.0,1.710566302991301
2025,695,0.0,1.5010314551861303
2025,696,0.0,1.2381604643032802
2025,697,0.0,0.9638602999037842
2025,698,0.0,0.6590823394598997
2025,699,0.0,0.35049465451046696
2025,700,0.0,0.0
2025,701,0.0,0.10286256164981096
2025,702,0.0,0.0
2025,703,0.0,0.10286256164981096
2025,704,0.0,0.07511354193100844
2025,705,0.0,0.5333614307767977
2025,706,0.0,0.777183799131905
2025,707,0.12212249026758422,0.8876658097928132
2025,708,0.2849524772910299,0.9181436058372014
2025,709,0.4966314604215092,1.1505368006756633
2025,710,0.6676029467961272,1.3257841279308966
2025,711,0.6879566951740579,1.3753105465030278
2025,712,0.5536219558797152,1.3067355054031542
2025,713,0.2116789831304793,1.2876868828754113
2025,714,0.0,1.196253494742246
2025,715,0.0,1.0248158919925612
2025,716,0.0,0.8533782892428762
2025,717,0.0,0.7009893090209339
2025,718,0.0,0.5486003287989918
2025,719,0.0,0.4266891446214381
2025,720,0.0,0.3466849300049184
2025,721,0.0,0.28953906242169014
2025,722,0.0,0.2590612663773017
2025,723,0.0,0.2323931948384618
2025,724,0.0,0.07511354193100844
2025,725,0.0,0.22858347033291324
2025,726,0.0,0.2743001643994959
2025,727,0.0,0.33525575648827277
2025,728,0.0,0.4228794201158895
2025,729,0.0,0.5066933592379578
2025,730,0.47627771204357855,0.5562197778100888
2025,731,1.1153854111106027,0.6514628904488027
2025,732,1.5962531184980935,0.7733740746263565
2025,733,2.324398064759686,0.9333825038593957
2025,734,2.3854593098934784,1.1086298311146292
2025,735,2.0964360829268625,1.283877158369863
2025,736,1.4654698832110107,1.443885587602902
